"","Date","Obs","Month","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"13910",1995-01-31,-7.05,"01",-4.457,-4.854,-5.183,-5.342,-4.169,-5.08,-4.806,-3.591,-5.372,-5.202
"13911",1995-02-01,-0.55,"02",1.661,1.82,2.473,1.195,1.317,2.02,1.269,1.979,2.007,1.34
"13912",1995-02-02,1.95,"02",4.161,4.32,4.973,3.695,3.817,4.52,3.769,4.479,4.507,3.84
"13913",1995-02-03,-1.25,"02",0.961,1.12,1.773,0.495,0.617,1.32,0.569,1.279,1.307,0.64
"13914",1995-02-04,2.35,"02",4.561,4.72,5.373,4.095,4.217,4.92,4.169,4.879,4.907,4.24
"13915",1995-02-05,3.05,"02",5.261,5.42,6.073,4.795,4.917,5.62,4.869,5.579,5.607,4.94
"13916",1995-02-06,3.65,"02",5.861,6.02,6.673,5.395,5.517,6.22,5.469,6.179,6.207,5.54
"13917",1995-02-07,3.95,"02",6.161,6.32,6.973,5.695,5.817,6.52,5.769,6.479,6.507,5.84
"13918",1995-02-08,-1.25,"02",0.961,1.12,1.773,0.495,0.617,1.32,0.569,1.279,1.307,0.64
"13919",1995-02-09,-5.35,"02",-3.139,-2.98,-2.327,-3.605,-3.483,-2.78,-3.531,-2.821,-2.793,-3.46
"13920",1995-02-10,-5.65,"02",-3.439,-3.28,-2.627,-3.905,-3.783,-3.08,-3.831,-3.121,-3.093,-3.76
"13921",1995-02-11,-6.85,"02",-4.639,-4.48,-3.827,-5.105,-4.983,-4.28,-5.031,-4.321,-4.293,-4.96
"13922",1995-02-12,-5.85,"02",-3.639,-3.48,-2.827,-4.105,-3.983,-3.28,-4.031,-3.321,-3.293,-3.96
"13923",1995-02-13,1.05,"02",3.261,3.42,4.073,2.795,2.917,3.62,2.869,3.579,3.607,2.94
"13924",1995-02-14,3.15,"02",5.361,5.52,6.173,4.895,5.017,5.72,4.969,5.679,5.707,5.04
"13925",1995-02-15,2.85,"02",5.061,5.22,5.873,4.595,4.717,5.42,4.669,5.379,5.407,4.74
"13926",1995-02-16,3.15,"02",5.361,5.52,6.173,4.895,5.017,5.72,4.969,5.679,5.707,5.04
"13927",1995-02-17,2.25,"02",4.461,4.62,5.273,3.995,4.117,4.82,4.069,4.779,4.807,4.14
"13928",1995-02-18,-0.15,"02",2.061,2.22,2.873,1.595,1.717,2.42,1.669,2.379,2.407,1.74
"13929",1995-02-19,0.15,"02",2.361,2.52,3.173,1.895,2.017,2.72,1.969,2.679,2.707,2.04
"13930",1995-02-20,1.35,"02",3.561,3.72,4.373,3.095,3.217,3.92,3.169,3.879,3.907,3.24
"13931",1995-02-21,0.55,"02",2.761,2.92,3.573,2.295,2.417,3.12,2.369,3.079,3.107,2.44
"13932",1995-02-22,-0.15,"02",2.061,2.22,2.873,1.595,1.717,2.42,1.669,2.379,2.407,1.74
"13933",1995-02-23,1.05,"02",3.261,3.42,4.073,2.795,2.917,3.62,2.869,3.579,3.607,2.94
"13934",1995-02-24,0.65,"02",2.861,3.02,3.673,2.395,2.517,3.22,2.469,3.179,3.207,2.54
"13935",1995-02-25,-1.95,"02",0.261,0.42,1.073,-0.205,-0.083,0.62,-0.131,0.579,0.607,-0.0600000000000001
"13936",1995-02-26,-3.05,"02",-0.839,-0.68,-0.0269999999999997,-1.305,-1.183,-0.48,-1.231,-0.521,-0.493,-1.16
"13937",1995-02-27,-4.45,"02",-2.239,-2.08,-1.427,-2.705,-2.583,-1.88,-2.631,-1.921,-1.893,-2.56
"13938",1995-02-28,-0.45,"02",1.761,1.92,2.573,1.295,1.417,2.12,1.369,2.079,2.107,1.44
"13939",1995-03-01,2.75,"03",5.47,5.237,5.133,4.97,5.186,5.342,5.724,4.641,4.042,4.4
"13940",1995-03-02,-0.05,"03",2.67,2.437,2.333,2.17,2.386,2.542,2.924,1.841,1.242,1.6
"13941",1995-03-03,-2.15,"03",0.57,0.337,0.233,0.0700000000000003,0.286,0.442,0.824,-0.259,-0.858,-0.5
"13942",1995-03-04,-2.55,"03",0.17,-0.0629999999999997,-0.167,-0.33,-0.114,0.0420000000000003,0.424,-0.659,-1.258,-0.9
"13943",1995-03-05,-3.05,"03",-0.33,-0.563,-0.667,-0.83,-0.614,-0.458,-0.0759999999999996,-1.159,-1.758,-1.4
"13944",1995-03-06,-2.35,"03",0.37,0.137,0.0329999999999999,-0.13,0.0859999999999999,0.242,0.624,-0.459,-1.058,-0.7
"13945",1995-03-07,0.15,"03",2.87,2.637,2.533,2.37,2.586,2.742,3.124,2.041,1.442,1.8
"13946",1995-03-08,1.05,"03",3.77,3.537,3.433,3.27,3.486,3.642,4.024,2.941,2.342,2.7
"13947",1995-03-09,1.25,"03",3.97,3.737,3.633,3.47,3.686,3.842,4.224,3.141,2.542,2.9
"13948",1995-03-10,0.65,"03",3.37,3.137,3.033,2.87,3.086,3.242,3.624,2.541,1.942,2.3
"13949",1995-03-11,0.85,"03",3.57,3.337,3.233,3.07,3.286,3.442,3.824,2.741,2.142,2.5
"13950",1995-03-12,0.85,"03",3.57,3.337,3.233,3.07,3.286,3.442,3.824,2.741,2.142,2.5
"13951",1995-03-13,1.05,"03",3.77,3.537,3.433,3.27,3.486,3.642,4.024,2.941,2.342,2.7
"13952",1995-03-14,1.25,"03",3.97,3.737,3.633,3.47,3.686,3.842,4.224,3.141,2.542,2.9
"13953",1995-03-15,-1.65,"03",1.07,0.837,0.733,0.57,0.786,0.942,1.324,0.241,-0.358,0
"13954",1995-03-16,-2.35,"03",0.37,0.137,0.0329999999999999,-0.13,0.0859999999999999,0.242,0.624,-0.459,-1.058,-0.7
"13955",1995-03-17,0.45,"03",3.17,2.937,2.833,2.67,2.886,3.042,3.424,2.341,1.742,2.1
"13956",1995-03-18,1.35,"03",4.07,3.837,3.733,3.57,3.786,3.942,4.324,3.241,2.642,3
"13957",1995-03-19,0.65,"03",3.37,3.137,3.033,2.87,3.086,3.242,3.624,2.541,1.942,2.3
"13958",1995-03-20,1.55,"03",4.27,4.037,3.933,3.77,3.986,4.142,4.524,3.441,2.842,3.2
"13959",1995-03-21,2.35,"03",5.07,4.837,4.733,4.57,4.786,4.942,5.324,4.241,3.642,4
"13960",1995-03-22,1.45,"03",4.17,3.937,3.833,3.67,3.886,4.042,4.424,3.341,2.742,3.1
"13961",1995-03-23,3.55,"03",6.27,6.037,5.933,5.77,5.986,6.142,6.524,5.441,4.842,5.2
"13962",1995-03-24,4.45,"03",7.17,6.937,6.833,6.67,6.886,7.042,7.424,6.341,5.742,6.1
"13963",1995-03-25,1.85,"03",4.57,4.337,4.233,4.07,4.286,4.442,4.824,3.741,3.142,3.5
"13964",1995-03-26,0.45,"03",3.17,2.937,2.833,2.67,2.886,3.042,3.424,2.341,1.742,2.1
"13965",1995-03-27,-0.35,"03",2.37,2.137,2.033,1.87,2.086,2.242,2.624,1.541,0.942,1.3
"13966",1995-03-28,-2.75,"03",-0.0299999999999998,-0.263,-0.367,-0.53,-0.314,-0.158,0.224,-0.859,-1.458,-1.1
"13967",1995-03-29,-2.55,"03",0.17,-0.0629999999999997,-0.167,-0.33,-0.114,0.0420000000000003,0.424,-0.659,-1.258,-0.9
"13968",1995-03-30,-1.45,"03",1.27,1.037,0.933,0.77,0.986,1.142,1.524,0.441,-0.158,0.2
"13969",1995-03-31,-0.55,"03",2.17,1.937,1.833,1.67,1.886,2.042,2.424,1.341,0.742,1.1
"13970",1995-04-01,5.25,"04",7.897,7.827,7.613,7.48,8.796,9.369,9.193,8.404,6.614,7.874
"13971",1995-04-02,4.35,"04",6.997,6.927,6.713,6.58,7.896,8.469,8.293,7.504,5.714,6.974
"13972",1995-04-03,1.55,"04",4.197,4.127,3.913,3.78,5.096,5.669,5.493,4.704,2.914,4.174
"13973",1995-04-04,-0.65,"04",1.997,1.927,1.713,1.58,2.896,3.469,3.293,2.504,0.714,1.974
"13974",1995-04-05,-1.15,"04",1.497,1.427,1.213,1.08,2.396,2.969,2.793,2.004,0.214,1.474
"13975",1995-04-06,-0.35,"04",2.297,2.227,2.013,1.88,3.196,3.769,3.593,2.804,1.014,2.274
"13976",1995-04-07,4.05,"04",6.697,6.627,6.413,6.28,7.596,8.169,7.993,7.204,5.414,6.674
"13977",1995-04-08,4.35,"04",6.997,6.927,6.713,6.58,7.896,8.469,8.293,7.504,5.714,6.974
"13978",1995-04-09,1.55,"04",4.197,4.127,3.913,3.78,5.096,5.669,5.493,4.704,2.914,4.174
"13979",1995-04-10,1.45,"04",4.097,4.027,3.813,3.68,4.996,5.569,5.393,4.604,2.814,4.074
"13980",1995-04-11,1.95,"04",4.597,4.527,4.313,4.18,5.496,6.069,5.893,5.104,3.314,4.574
"13981",1995-04-12,5.85,"04",8.497,8.427,8.213,8.08,9.396,9.969,9.793,9.004,7.214,8.474
"13982",1995-04-13,6.15,"04",8.797,8.727,8.513,8.38,9.696,10.269,10.093,9.304,7.514,8.774
"13983",1995-04-14,6.25,"04",8.897,8.827,8.613,8.48,9.796,10.369,10.193,9.404,7.614,8.874
"13984",1995-04-15,7.05,"04",9.697,9.627,9.413,9.28,10.596,11.169,10.993,10.204,8.414,9.674
"13985",1995-04-16,4.45,"04",7.097,7.027,6.813,6.68,7.996,8.569,8.393,7.604,5.814,7.074
"13986",1995-04-17,1.15,"04",3.797,3.727,3.513,3.38,4.696,5.269,5.093,4.304,2.514,3.774
"13987",1995-04-18,-0.15,"04",2.497,2.427,2.213,2.08,3.396,3.969,3.793,3.004,1.214,2.474
"13988",1995-04-19,0.25,"04",2.897,2.827,2.613,2.48,3.796,4.369,4.193,3.404,1.614,2.874
"13989",1995-04-20,1.65,"04",4.297,4.227,4.013,3.88,5.196,5.769,5.593,4.804,3.014,4.274
"13990",1995-04-21,2.05,"04",4.697,4.627,4.413,4.28,5.596,6.169,5.993,5.204,3.414,4.674
"13991",1995-04-22,3.05,"04",5.697,5.627,5.413,5.28,6.596,7.169,6.993,6.204,4.414,5.674
"13992",1995-04-23,4.55,"04",7.197,7.127,6.913,6.78,8.096,8.669,8.493,7.704,5.914,7.174
"13993",1995-04-24,9.55,"04",12.197,12.127,11.913,11.78,13.096,13.669,13.493,12.704,10.914,12.174
"13994",1995-04-25,13.85,"04",16.497,16.427,16.213,16.08,17.396,17.969,17.793,17.004,15.214,16.474
"13995",1995-04-26,11.25,"04",13.897,13.827,13.613,13.48,14.796,15.369,15.193,14.404,12.614,13.874
"13996",1995-04-27,4.05,"04",6.697,6.627,6.413,6.28,7.596,8.169,7.993,7.204,5.414,6.674
"13997",1995-04-28,0.05,"04",2.697,2.627,2.413,2.28,3.596,4.169,3.993,3.204,1.414,2.674
"13998",1995-04-29,2.05,"04",4.697,4.627,4.413,4.28,5.596,6.169,5.993,5.204,3.414,4.674
"13999",1995-04-30,2.45,"04",5.097,5.027,4.813,4.68,5.996,6.569,6.393,5.604,3.814,5.074
"14000",1995-05-01,4.25,"05",6.096,9.772,6.374,6.633,7.249,9.255,8.455,10.005,5.58,6.936
"14001",1995-05-02,5.85,"05",7.696,11.372,7.974,8.233,8.849,10.855,10.055,11.605,7.18,8.536
"14002",1995-05-03,7.75,"05",9.596,13.272,9.874,10.133,10.749,12.755,11.955,13.505,9.08,10.436
"14003",1995-05-04,9.75,"05",11.596,15.272,11.874,12.133,12.749,14.755,13.955,15.505,11.08,12.436
"14004",1995-05-05,10.75,"05",12.596,16.272,12.874,13.133,13.749,15.755,14.955,16.505,12.08,13.436
"14005",1995-05-06,10.35,"05",12.196,15.872,12.474,12.733,13.349,15.355,14.555,16.105,11.68,13.036
"14006",1995-05-07,7.55,"05",9.396,13.072,9.674,9.933,10.549,12.555,11.755,13.305,8.88,10.236
"14007",1995-05-08,8.15,"05",9.996,13.672,10.274,10.533,11.149,13.155,12.355,13.905,9.48,10.836
"14008",1995-05-09,5.75,"05",7.596,11.272,7.874,8.133,8.749,10.755,9.955,11.505,7.08,8.436
"14009",1995-05-10,6.95,"05",8.796,12.472,9.074,9.333,9.949,11.955,11.155,12.705,8.28,9.636
"14010",1995-05-11,4.25,"05",6.096,9.772,6.374,6.633,7.249,9.255,8.455,10.005,5.58,6.936
"14011",1995-05-12,3.05,"05",4.896,8.572,5.174,5.433,6.049,8.055,7.255,8.805,4.38,5.736
"14012",1995-05-13,2.95,"05",4.796,8.472,5.074,5.333,5.949,7.955,7.155,8.705,4.28,5.636
"14013",1995-05-14,3.95,"05",5.796,9.472,6.074,6.333,6.949,8.955,8.155,9.705,5.28,6.636
"14014",1995-05-15,3.15,"05",4.996,8.672,5.274,5.533,6.149,8.155,7.355,8.905,4.48,5.836
"14015",1995-05-16,3.65,"05",5.496,9.172,5.774,6.033,6.649,8.655,7.855,9.405,4.98,6.336
"14016",1995-05-17,4.45,"05",6.296,9.972,6.574,6.833,7.449,9.455,8.655,10.205,5.78,7.136
"14017",1995-05-18,5.75,"05",7.596,11.272,7.874,8.133,8.749,10.755,9.955,11.505,7.08,8.436
"14018",1995-05-19,5.25,"05",7.096,10.772,7.374,7.633,8.249,10.255,9.455,11.005,6.58,7.936
"14019",1995-05-20,5.35,"05",7.196,10.872,7.474,7.733,8.349,10.355,9.555,11.105,6.68,8.036
"14020",1995-05-21,4.95,"05",6.796,10.472,7.074,7.333,7.949,9.955,9.155,10.705,6.28,7.636
"14021",1995-05-22,6.05,"05",7.896,11.572,8.174,8.433,9.049,11.055,10.255,11.805,7.38,8.736
"14022",1995-05-23,7.05,"05",8.896,12.572,9.174,9.433,10.049,12.055,11.255,12.805,8.38,9.736
"14023",1995-05-24,9.75,"05",11.596,15.272,11.874,12.133,12.749,14.755,13.955,15.505,11.08,12.436
"14024",1995-05-25,11.05,"05",12.896,16.572,13.174,13.433,14.049,16.055,15.255,16.805,12.38,13.736
"14025",1995-05-26,11.75,"05",13.596,17.272,13.874,14.133,14.749,16.755,15.955,17.505,13.08,14.436
"14026",1995-05-27,10.15,"05",11.996,15.672,12.274,12.533,13.149,15.155,14.355,15.905,11.48,12.836
"14027",1995-05-28,10.65,"05",12.496,16.172,12.774,13.033,13.649,15.655,14.855,16.405,11.98,13.336
"14028",1995-05-29,12.35,"05",14.196,17.872,14.474,14.733,15.349,17.355,16.555,18.105,13.68,15.036
"14029",1995-05-30,12.35,"05",14.196,17.872,14.474,14.733,15.349,17.355,16.555,18.105,13.68,15.036
"14030",1995-05-31,13.35,"05",15.196,18.872,15.474,15.733,16.349,18.355,17.555,19.105,14.68,16.036
"14031",1995-06-01,15.15,"06",16.488,19.397,17.461,16.939,18.243,18.382,17.658,20.348,16.524,17.014
"14032",1995-06-02,11.55,"06",12.888,15.797,13.861,13.339,14.643,14.782,14.058,16.748,12.924,13.414
"14033",1995-06-03,10.35,"06",11.688,14.597,12.661,12.139,13.443,13.582,12.858,15.548,11.724,12.214
"14034",1995-06-04,10.75,"06",12.088,14.997,13.061,12.539,13.843,13.982,13.258,15.948,12.124,12.614
"14035",1995-06-05,12.45,"06",13.788,16.697,14.761,14.239,15.543,15.682,14.958,17.648,13.824,14.314
"14036",1995-06-06,13.55,"06",14.888,17.797,15.861,15.339,16.643,16.782,16.058,18.748,14.924,15.414
"14037",1995-06-07,11.85,"06",13.188,16.097,14.161,13.639,14.943,15.082,14.358,17.048,13.224,13.714
"14038",1995-06-08,9.75,"06",11.088,13.997,12.061,11.539,12.843,12.982,12.258,14.948,11.124,11.614
"14039",1995-06-09,10.35,"06",11.688,14.597,12.661,12.139,13.443,13.582,12.858,15.548,11.724,12.214
"14040",1995-06-10,10.85,"06",12.188,15.097,13.161,12.639,13.943,14.082,13.358,16.048,12.224,12.714
"14041",1995-06-11,11.05,"06",12.388,15.297,13.361,12.839,14.143,14.282,13.558,16.248,12.424,12.914
"14042",1995-06-12,10.05,"06",11.388,14.297,12.361,11.839,13.143,13.282,12.558,15.248,11.424,11.914
"14043",1995-06-13,10.15,"06",11.488,14.397,12.461,11.939,13.243,13.382,12.658,15.348,11.524,12.014
"14044",1995-06-14,13.95,"06",15.288,18.197,16.261,15.739,17.043,17.182,16.458,19.148,15.324,15.814
"14045",1995-06-15,13.35,"06",14.688,17.597,15.661,15.139,16.443,16.582,15.858,18.548,14.724,15.214
"14046",1995-06-16,11.65,"06",12.988,15.897,13.961,13.439,14.743,14.882,14.158,16.848,13.024,13.514
"14047",1995-06-17,10.65,"06",11.988,14.897,12.961,12.439,13.743,13.882,13.158,15.848,12.024,12.514
"14048",1995-06-18,10.45,"06",11.788,14.697,12.761,12.239,13.543,13.682,12.958,15.648,11.824,12.314
"14049",1995-06-19,9.65,"06",10.988,13.897,11.961,11.439,12.743,12.882,12.158,14.848,11.024,11.514
"14050",1995-06-20,12.05,"06",13.388,16.297,14.361,13.839,15.143,15.282,14.558,17.248,13.424,13.914
"14051",1995-06-21,11.95,"06",13.288,16.197,14.261,13.739,15.043,15.182,14.458,17.148,13.324,13.814
"14052",1995-06-22,10.75,"06",12.088,14.997,13.061,12.539,13.843,13.982,13.258,15.948,12.124,12.614
"14053",1995-06-23,13.65,"06",14.988,17.897,15.961,15.439,16.743,16.882,16.158,18.848,15.024,15.514
"14054",1995-06-24,17.15,"06",18.488,21.397,19.461,18.939,20.243,20.382,19.658,22.348,18.524,19.014
"14055",1995-06-25,21.05,"06",22.388,25.297,23.361,22.839,24.143,24.282,23.558,26.248,22.424,22.914
"14056",1995-06-26,21.85,"06",23.188,26.097,24.161,23.639,24.943,25.082,24.358,27.048,23.224,23.714
"14057",1995-06-27,21.55,"06",22.888,25.797,23.861,23.339,24.643,24.782,24.058,26.748,22.924,23.414
"14058",1995-06-28,20.45,"06",21.788,24.697,22.761,22.239,23.543,23.682,22.958,25.648,21.824,22.314
"14059",1995-06-29,19.05,"06",20.388,23.297,21.361,20.839,22.143,22.282,21.558,24.248,20.424,20.914
"14060",1995-06-30,15.95,"06",17.288,20.197,18.261,17.739,19.043,19.182,18.458,21.148,17.324,17.814
"14061",1995-07-01,11.65,"07",13.742,13.923,13.982,13.315,13.887,14.126,15.032,14.967,12.752,12.939
"14062",1995-07-02,11.45,"07",13.542,13.723,13.782,13.115,13.687,13.926,14.832,14.767,12.552,12.739
"14063",1995-07-03,10.35,"07",12.442,12.623,12.682,12.015,12.587,12.826,13.732,13.667,11.452,11.639
"14064",1995-07-04,10.45,"07",12.542,12.723,12.782,12.115,12.687,12.926,13.832,13.767,11.552,11.739
"14065",1995-07-05,10.85,"07",12.942,13.123,13.182,12.515,13.087,13.326,14.232,14.167,11.952,12.139
"14066",1995-07-06,11.05,"07",13.142,13.323,13.382,12.715,13.287,13.526,14.432,14.367,12.152,12.339
"14067",1995-07-07,13.15,"07",15.242,15.423,15.482,14.815,15.387,15.626,16.532,16.467,14.252,14.439
"14068",1995-07-08,13.55,"07",15.642,15.823,15.882,15.215,15.787,16.026,16.932,16.867,14.652,14.839
"14069",1995-07-09,12.55,"07",14.642,14.823,14.882,14.215,14.787,15.026,15.932,15.867,13.652,13.839
"14070",1995-07-10,14.25,"07",16.342,16.523,16.582,15.915,16.487,16.726,17.632,17.567,15.352,15.539
"14071",1995-07-11,15.25,"07",17.342,17.523,17.582,16.915,17.487,17.726,18.632,18.567,16.352,16.539
"14072",1995-07-12,15.85,"07",17.942,18.123,18.182,17.515,18.087,18.326,19.232,19.167,16.952,17.139
"14073",1995-07-13,16.65,"07",18.742,18.923,18.982,18.315,18.887,19.126,20.032,19.967,17.752,17.939
"14074",1995-07-14,17.85,"07",19.942,20.123,20.182,19.515,20.087,20.326,21.232,21.167,18.952,19.139
"14075",1995-07-15,19.05,"07",21.142,21.323,21.382,20.715,21.287,21.526,22.432,22.367,20.152,20.339
"14076",1995-07-16,16.85,"07",18.942,19.123,19.182,18.515,19.087,19.326,20.232,20.167,17.952,18.139
"14077",1995-07-17,15.45,"07",17.542,17.723,17.782,17.115,17.687,17.926,18.832,18.767,16.552,16.739
"14078",1995-07-18,15.05,"07",17.142,17.323,17.382,16.715,17.287,17.526,18.432,18.367,16.152,16.339
"14079",1995-07-19,12.95,"07",15.042,15.223,15.282,14.615,15.187,15.426,16.332,16.267,14.052,14.239
"14080",1995-07-20,15.45,"07",17.542,17.723,17.782,17.115,17.687,17.926,18.832,18.767,16.552,16.739
"14081",1995-07-21,16.05,"07",18.142,18.323,18.382,17.715,18.287,18.526,19.432,19.367,17.152,17.339
"14082",1995-07-22,14.15,"07",16.242,16.423,16.482,15.815,16.387,16.626,17.532,17.467,15.252,15.439
"14083",1995-07-23,11.35,"07",13.442,13.623,13.682,13.015,13.587,13.826,14.732,14.667,12.452,12.639
"14084",1995-07-24,12.65,"07",14.742,14.923,14.982,14.315,14.887,15.126,16.032,15.967,13.752,13.939
"14085",1995-07-25,12.75,"07",14.842,15.023,15.082,14.415,14.987,15.226,16.132,16.067,13.852,14.039
"14086",1995-07-26,14.85,"07",16.942,17.123,17.182,16.515,17.087,17.326,18.232,18.167,15.952,16.139
"14087",1995-07-27,15.85,"07",17.942,18.123,18.182,17.515,18.087,18.326,19.232,19.167,16.952,17.139
"14088",1995-07-28,17.05,"07",19.142,19.323,19.382,18.715,19.287,19.526,20.432,20.367,18.152,18.339
"14089",1995-07-29,17.35,"07",19.442,19.623,19.682,19.015,19.587,19.826,20.732,20.667,18.452,18.639
"14090",1995-07-30,18.65,"07",20.742,20.923,20.982,20.315,20.887,21.126,22.032,21.967,19.752,19.939
"14091",1995-07-31,19.35,"07",21.442,21.623,21.682,21.015,21.587,21.826,22.732,22.667,20.452,20.639
"14092",1995-08-01,20.35,"08",21.965,21.69,22.951,22.754,22.306,22.928,23.961,23.369,21.81,21.667
"14093",1995-08-02,19.85,"08",21.465,21.19,22.451,22.254,21.806,22.428,23.461,22.869,21.31,21.167
"14094",1995-08-03,20.65,"08",22.265,21.99,23.251,23.054,22.606,23.228,24.261,23.669,22.11,21.967
"14095",1995-08-04,21.25,"08",22.865,22.59,23.851,23.654,23.206,23.828,24.861,24.269,22.71,22.567
"14096",1995-08-05,17.75,"08",19.365,19.09,20.351,20.154,19.706,20.328,21.361,20.769,19.21,19.067
"14097",1995-08-06,17.25,"08",18.865,18.59,19.851,19.654,19.206,19.828,20.861,20.269,18.71,18.567
"14098",1995-08-07,14.95,"08",16.565,16.29,17.551,17.354,16.906,17.528,18.561,17.969,16.41,16.267
"14099",1995-08-08,13.25,"08",14.865,14.59,15.851,15.654,15.206,15.828,16.861,16.269,14.71,14.567
"14100",1995-08-09,12.45,"08",14.065,13.79,15.051,14.854,14.406,15.028,16.061,15.469,13.91,13.767
"14101",1995-08-10,15.25,"08",16.865,16.59,17.851,17.654,17.206,17.828,18.861,18.269,16.71,16.567
"14102",1995-08-11,17.65,"08",19.265,18.99,20.251,20.054,19.606,20.228,21.261,20.669,19.11,18.967
"14103",1995-08-12,16.95,"08",18.565,18.29,19.551,19.354,18.906,19.528,20.561,19.969,18.41,18.267
"14104",1995-08-13,17.15,"08",18.765,18.49,19.751,19.554,19.106,19.728,20.761,20.169,18.61,18.467
"14105",1995-08-14,15.35,"08",16.965,16.69,17.951,17.754,17.306,17.928,18.961,18.369,16.81,16.667
"14106",1995-08-15,14.75,"08",16.365,16.09,17.351,17.154,16.706,17.328,18.361,17.769,16.21,16.067
"14107",1995-08-16,16.85,"08",18.465,18.19,19.451,19.254,18.806,19.428,20.461,19.869,18.31,18.167
"14108",1995-08-17,19.55,"08",21.165,20.89,22.151,21.954,21.506,22.128,23.161,22.569,21.01,20.867
"14109",1995-08-18,19.25,"08",20.865,20.59,21.851,21.654,21.206,21.828,22.861,22.269,20.71,20.567
"14110",1995-08-19,19.75,"08",21.365,21.09,22.351,22.154,21.706,22.328,23.361,22.769,21.21,21.067
"14111",1995-08-20,19.15,"08",20.765,20.49,21.751,21.554,21.106,21.728,22.761,22.169,20.61,20.467
"14112",1995-08-21,18.25,"08",19.865,19.59,20.851,20.654,20.206,20.828,21.861,21.269,19.71,19.567
"14113",1995-08-22,17.65,"08",19.265,18.99,20.251,20.054,19.606,20.228,21.261,20.669,19.11,18.967
"14114",1995-08-23,17.05,"08",18.665,18.39,19.651,19.454,19.006,19.628,20.661,20.069,18.51,18.367
"14115",1995-08-24,15.75,"08",17.365,17.09,18.351,18.154,17.706,18.328,19.361,18.769,17.21,17.067
"14116",1995-08-25,13.85,"08",15.465,15.19,16.451,16.254,15.806,16.428,17.461,16.869,15.31,15.167
"14117",1995-08-26,13.45,"08",15.065,14.79,16.051,15.854,15.406,16.028,17.061,16.469,14.91,14.767
"14118",1995-08-27,11.85,"08",13.465,13.19,14.451,14.254,13.806,14.428,15.461,14.869,13.31,13.167
"14119",1995-08-28,10.75,"08",12.365,12.09,13.351,13.154,12.706,13.328,14.361,13.769,12.21,12.067
"14120",1995-08-29,9.75,"08",11.365,11.09,12.351,12.154,11.706,12.328,13.361,12.769,11.21,11.067
"14121",1995-08-30,10.05,"08",11.665,11.39,12.651,12.454,12.006,12.628,13.661,13.069,11.51,11.367
"14122",1995-08-31,11.05,"08",12.665,12.39,13.651,13.454,13.006,13.628,14.661,14.069,12.51,12.367
"14123",1995-09-01,12.85,"09",14.339,14.311,15.468,14.808,14.699,15.217,16.109,15.906,14.048,14.216
"14124",1995-09-02,14.05,"09",15.539,15.511,16.668,16.008,15.899,16.417,17.309,17.106,15.248,15.416
"14125",1995-09-03,12.95,"09",14.439,14.411,15.568,14.908,14.799,15.317,16.209,16.006,14.148,14.316
"14126",1995-09-04,12.95,"09",14.439,14.411,15.568,14.908,14.799,15.317,16.209,16.006,14.148,14.316
"14127",1995-09-05,13.45,"09",14.939,14.911,16.068,15.408,15.299,15.817,16.709,16.506,14.648,14.816
"14128",1995-09-06,12.25,"09",13.739,13.711,14.868,14.208,14.099,14.617,15.509,15.306,13.448,13.616
"14129",1995-09-07,12.75,"09",14.239,14.211,15.368,14.708,14.599,15.117,16.009,15.806,13.948,14.116
"14130",1995-09-08,13.65,"09",15.139,15.111,16.268,15.608,15.499,16.017,16.909,16.706,14.848,15.016
"14131",1995-09-09,13.95,"09",15.439,15.411,16.568,15.908,15.799,16.317,17.209,17.006,15.148,15.316
"14132",1995-09-10,12.55,"09",14.039,14.011,15.168,14.508,14.399,14.917,15.809,15.606,13.748,13.916
"14133",1995-09-11,11.65,"09",13.139,13.111,14.268,13.608,13.499,14.017,14.909,14.706,12.848,13.016
"14134",1995-09-12,12.85,"09",14.339,14.311,15.468,14.808,14.699,15.217,16.109,15.906,14.048,14.216
"14135",1995-09-13,12.45,"09",13.939,13.911,15.068,14.408,14.299,14.817,15.709,15.506,13.648,13.816
"14136",1995-09-14,12.55,"09",14.039,14.011,15.168,14.508,14.399,14.917,15.809,15.606,13.748,13.916
"14137",1995-09-15,11.85,"09",13.339,13.311,14.468,13.808,13.699,14.217,15.109,14.906,13.048,13.216
"14138",1995-09-16,10.05,"09",11.539,11.511,12.668,12.008,11.899,12.417,13.309,13.106,11.248,11.416
"14139",1995-09-17,8.75,"09",10.239,10.211,11.368,10.708,10.599,11.117,12.009,11.806,9.948,10.116
"14140",1995-09-18,8.85,"09",10.339,10.311,11.468,10.808,10.699,11.217,12.109,11.906,10.048,10.216
"14141",1995-09-19,6.75,"09",8.239,8.211,9.368,8.708,8.599,9.117,10.009,9.806,7.948,8.116
"14142",1995-09-20,6.75,"09",8.239,8.211,9.368,8.708,8.599,9.117,10.009,9.806,7.948,8.116
"14143",1995-09-21,9.35,"09",10.839,10.811,11.968,11.308,11.199,11.717,12.609,12.406,10.548,10.716
"14144",1995-09-22,10.65,"09",12.139,12.111,13.268,12.608,12.499,13.017,13.909,13.706,11.848,12.016
