"","Date","Obs","Month","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"11162",1987-07-24,19.15,"07",21.74,22.659,23.139,22.45,22.703,23.43,24.619,23.557,21.941,22.615
"11163",1987-07-25,13.85,"07",16.44,17.359,17.839,17.15,17.403,18.13,19.319,18.257,16.641,17.315
"11164",1987-07-26,11.25,"07",13.84,14.759,15.239,14.55,14.803,15.53,16.719,15.657,14.041,14.715
"11165",1987-07-27,12.45,"07",15.04,15.959,16.439,15.75,16.003,16.73,17.919,16.857,15.241,15.915
"11166",1987-07-28,14.75,"07",17.34,18.259,18.739,18.05,18.303,19.03,20.219,19.157,17.541,18.215
"11167",1987-07-29,14.15,"07",16.74,17.659,18.139,17.45,17.703,18.43,19.619,18.557,16.941,17.615
"11168",1987-07-30,12.65,"07",15.24,16.159,16.639,15.95,16.203,16.93,18.119,17.057,15.441,16.115
"11169",1987-07-31,12.75,"07",15.34,16.259,16.739,16.05,16.303,17.03,18.219,17.157,15.541,16.215
"11170",1987-08-01,12.55,"08",15.806,16.178,16.617,16.556,16.657,16.786,17.966,17.467,16.068,16.321
"11171",1987-08-02,11.15,"08",14.406,14.778,15.217,15.156,15.257,15.386,16.566,16.067,14.668,14.921
"11172",1987-08-03,12.95,"08",16.206,16.578,17.017,16.956,17.057,17.186,18.366,17.867,16.468,16.721
"11173",1987-08-04,12.05,"08",15.306,15.678,16.117,16.056,16.157,16.286,17.466,16.967,15.568,15.821
"11174",1987-08-05,12.25,"08",15.506,15.878,16.317,16.256,16.357,16.486,17.666,17.167,15.768,16.021
"11175",1987-08-06,11.55,"08",14.806,15.178,15.617,15.556,15.657,15.786,16.966,16.467,15.068,15.321
"11176",1987-08-07,10.05,"08",13.306,13.678,14.117,14.056,14.157,14.286,15.466,14.967,13.568,13.821
"11177",1987-08-08,9.05,"08",12.306,12.678,13.117,13.056,13.157,13.286,14.466,13.967,12.568,12.821
"11178",1987-08-09,10.85,"08",14.106,14.478,14.917,14.856,14.957,15.086,16.266,15.767,14.368,14.621
"11179",1987-08-10,9.75,"08",13.006,13.378,13.817,13.756,13.857,13.986,15.166,14.667,13.268,13.521
"11180",1987-08-11,10.15,"08",13.406,13.778,14.217,14.156,14.257,14.386,15.566,15.067,13.668,13.921
"11181",1987-08-12,10.35,"08",13.606,13.978,14.417,14.356,14.457,14.586,15.766,15.267,13.868,14.121
"11182",1987-08-13,12.35,"08",15.606,15.978,16.417,16.356,16.457,16.586,17.766,17.267,15.868,16.121
"11183",1987-08-14,11.75,"08",15.006,15.378,15.817,15.756,15.857,15.986,17.166,16.667,15.268,15.521
"11184",1987-08-15,11.65,"08",14.906,15.278,15.717,15.656,15.757,15.886,17.066,16.567,15.168,15.421
"11185",1987-08-16,12.05,"08",15.306,15.678,16.117,16.056,16.157,16.286,17.466,16.967,15.568,15.821
"11186",1987-08-17,11.75,"08",15.006,15.378,15.817,15.756,15.857,15.986,17.166,16.667,15.268,15.521
"11187",1987-08-18,13.75,"08",17.006,17.378,17.817,17.756,17.857,17.986,19.166,18.667,17.268,17.521
"11188",1987-08-19,13.65,"08",16.906,17.278,17.717,17.656,17.757,17.886,19.066,18.567,17.168,17.421
"11189",1987-08-20,12.85,"08",16.106,16.478,16.917,16.856,16.957,17.086,18.266,17.767,16.368,16.621
"11190",1987-08-21,13.05,"08",16.306,16.678,17.117,17.056,17.157,17.286,18.466,17.967,16.568,16.821
"11191",1987-08-22,12.45,"08",15.706,16.078,16.517,16.456,16.557,16.686,17.866,17.367,15.968,16.221
"11192",1987-08-23,12.55,"08",15.806,16.178,16.617,16.556,16.657,16.786,17.966,17.467,16.068,16.321
"11193",1987-08-24,12.05,"08",15.306,15.678,16.117,16.056,16.157,16.286,17.466,16.967,15.568,15.821
"11194",1987-08-25,10.85,"08",14.106,14.478,14.917,14.856,14.957,15.086,16.266,15.767,14.368,14.621
"11195",1987-08-26,9.75,"08",13.006,13.378,13.817,13.756,13.857,13.986,15.166,14.667,13.268,13.521
"11196",1987-08-27,10.45,"08",13.706,14.078,14.517,14.456,14.557,14.686,15.866,15.367,13.968,14.221
"11197",1987-08-28,12.15,"08",15.406,15.778,16.217,16.156,16.257,16.386,17.566,17.067,15.668,15.921
"11198",1987-08-29,10.65,"08",13.906,14.278,14.717,14.656,14.757,14.886,16.066,15.567,14.168,14.421
"11199",1987-08-30,10.15,"08",13.406,13.778,14.217,14.156,14.257,14.386,15.566,15.067,13.668,13.921
"11200",1987-08-31,10.25,"08",13.506,13.878,14.317,14.256,14.357,14.486,15.666,15.167,13.768,14.021
"11201",1987-09-01,10.75,"09",13.734,14.114,14.778,14.75,14.936,14.847,16.743,15.925,13.409,13.659
"11202",1987-09-02,10.85,"09",13.834,14.214,14.878,14.85,15.036,14.947,16.843,16.025,13.509,13.759
"11203",1987-09-03,10.45,"09",13.434,13.814,14.478,14.45,14.636,14.547,16.443,15.625,13.109,13.359
"11204",1987-09-04,10.55,"09",13.534,13.914,14.578,14.55,14.736,14.647,16.543,15.725,13.209,13.459
"11205",1987-09-05,10.75,"09",13.734,14.114,14.778,14.75,14.936,14.847,16.743,15.925,13.409,13.659
"11206",1987-09-06,10.75,"09",13.734,14.114,14.778,14.75,14.936,14.847,16.743,15.925,13.409,13.659
"11207",1987-09-07,10.15,"09",13.134,13.514,14.178,14.15,14.336,14.247,16.143,15.325,12.809,13.059
"11208",1987-09-08,9.95,"09",12.934,13.314,13.978,13.95,14.136,14.047,15.943,15.125,12.609,12.859
"11209",1987-09-09,8.85,"09",11.834,12.214,12.878,12.85,13.036,12.947,14.843,14.025,11.509,11.759
"11210",1987-09-10,9.65,"09",12.634,13.014,13.678,13.65,13.836,13.747,15.643,14.825,12.309,12.559
"11211",1987-09-11,9.35,"09",12.334,12.714,13.378,13.35,13.536,13.447,15.343,14.525,12.009,12.259
"11212",1987-09-12,8.25,"09",11.234,11.614,12.278,12.25,12.436,12.347,14.243,13.425,10.909,11.159
"11213",1987-09-13,8.15,"09",11.134,11.514,12.178,12.15,12.336,12.247,14.143,13.325,10.809,11.059
"11214",1987-09-14,10.45,"09",13.434,13.814,14.478,14.45,14.636,14.547,16.443,15.625,13.109,13.359
"11215",1987-09-15,9.65,"09",12.634,13.014,13.678,13.65,13.836,13.747,15.643,14.825,12.309,12.559
"11216",1987-09-16,6.75,"09",9.734,10.114,10.778,10.75,10.936,10.847,12.743,11.925,9.409,9.659
"11217",1987-09-17,6.75,"09",9.734,10.114,10.778,10.75,10.936,10.847,12.743,11.925,9.409,9.659
"11218",1987-09-18,8.95,"09",11.934,12.314,12.978,12.95,13.136,13.047,14.943,14.125,11.609,11.859
"11219",1987-09-19,8.05,"09",11.034,11.414,12.078,12.05,12.236,12.147,14.043,13.225,10.709,10.959
"11220",1987-09-20,6.65,"09",9.634,10.014,10.678,10.65,10.836,10.747,12.643,11.825,9.309,9.559
"11221",1987-09-21,6.65,"09",9.634,10.014,10.678,10.65,10.836,10.747,12.643,11.825,9.309,9.559
"11222",1987-09-22,8.15,"09",11.134,11.514,12.178,12.15,12.336,12.247,14.143,13.325,10.809,11.059
"11223",1987-09-23,9.95,"09",12.934,13.314,13.978,13.95,14.136,14.047,15.943,15.125,12.609,12.859
"11224",1987-09-24,9.85,"09",12.834,13.214,13.878,13.85,14.036,13.947,15.843,15.025,12.509,12.759
"11225",1987-09-25,7.85,"09",10.834,11.214,11.878,11.85,12.036,11.947,13.843,13.025,10.509,10.759
"11226",1987-09-26,5.75,"09",8.734,9.114,9.778,9.75,9.936,9.847,11.743,10.925,8.409,8.659
"11227",1987-09-27,5.75,"09",8.734,9.114,9.778,9.75,9.936,9.847,11.743,10.925,8.409,8.659
"11228",1987-09-28,5.05,"09",8.034,8.414,9.078,9.05,9.236,9.147,11.043,10.225,7.709,7.959
"11229",1987-09-29,4.55,"09",7.534,7.914,8.578,8.55,8.736,8.647,10.543,9.725,7.209,7.459
"11230",1987-09-30,4.55,"09",7.534,7.914,8.578,8.55,8.736,8.647,10.543,9.725,7.209,7.459
"11231",1987-10-01,5.15,"10",8.012,7.964,9.236,8.72,8.779,9.353,10.982,8.556,8.507,7.99
"11232",1987-10-02,4.65,"10",7.512,7.464,8.736,8.22,8.279,8.853,10.482,8.056,8.007,7.49
"11233",1987-10-03,5.65,"10",8.512,8.464,9.736,9.22,9.279,9.853,11.482,9.056,9.007,8.49
"11234",1987-10-04,5.95,"10",8.812,8.764,10.036,9.52,9.579,10.153,11.782,9.356,9.307,8.79
"11235",1987-10-05,7.35,"10",10.212,10.164,11.436,10.92,10.979,11.553,13.182,10.756,10.707,10.19
"11236",1987-10-06,8.75,"10",11.612,11.564,12.836,12.32,12.379,12.953,14.582,12.156,12.107,11.59
"11237",1987-10-07,8.25,"10",11.112,11.064,12.336,11.82,11.879,12.453,14.082,11.656,11.607,11.09
"11238",1987-10-08,7.45,"10",10.312,10.264,11.536,11.02,11.079,11.653,13.282,10.856,10.807,10.29
"11239",1987-10-09,8.05,"10",10.912,10.864,12.136,11.62,11.679,12.253,13.882,11.456,11.407,10.89
"11240",1987-10-10,7.35,"10",10.212,10.164,11.436,10.92,10.979,11.553,13.182,10.756,10.707,10.19
"11241",1987-10-11,9.65,"10",12.512,12.464,13.736,13.22,13.279,13.853,15.482,13.056,13.007,12.49
"11242",1987-10-12,6.25,"10",9.112,9.064,10.336,9.82,9.879,10.453,12.082,9.656,9.607,9.09
"11243",1987-10-13,3.45,"10",6.312,6.264,7.536,7.02,7.079,7.653,9.282,6.856,6.807,6.29
"11244",1987-10-14,5.85,"10",8.712,8.664,9.936,9.42,9.479,10.053,11.682,9.256,9.207,8.69
"11245",1987-10-15,7.15,"10",10.012,9.964,11.236,10.72,10.779,11.353,12.982,10.556,10.507,9.99
"11246",1987-10-16,9.75,"10",12.612,12.564,13.836,13.32,13.379,13.953,15.582,13.156,13.107,12.59
"11247",1987-10-17,9.95,"10",12.812,12.764,14.036,13.52,13.579,14.153,15.782,13.356,13.307,12.79
"11248",1987-10-18,8.35,"10",11.212,11.164,12.436,11.92,11.979,12.553,14.182,11.756,11.707,11.19
"11249",1987-10-19,8.45,"10",11.312,11.264,12.536,12.02,12.079,12.653,14.282,11.856,11.807,11.29
"11250",1987-10-20,8.35,"10",11.212,11.164,12.436,11.92,11.979,12.553,14.182,11.756,11.707,11.19
"11251",1987-10-21,8.45,"10",11.312,11.264,12.536,12.02,12.079,12.653,14.282,11.856,11.807,11.29
"11252",1987-10-22,8.35,"10",11.212,11.164,12.436,11.92,11.979,12.553,14.182,11.756,11.707,11.19
"11253",1987-10-23,7.85,"10",10.712,10.664,11.936,11.42,11.479,12.053,13.682,11.256,11.207,10.69
"11254",1987-10-24,3.95,"10",6.812,6.764,8.036,7.52,7.579,8.153,9.782,7.356,7.307,6.79
"11255",1987-10-25,2.35,"10",5.212,5.164,6.436,5.92,5.979,6.553,8.182,5.756,5.707,5.19
"11256",1987-10-26,2.45,"10",5.312,5.264,6.536,6.02,6.079,6.653,8.282,5.856,5.807,5.29
"11257",1987-10-27,4.55,"10",7.412,7.364,8.636,8.12,8.179,8.753,10.382,7.956,7.907,7.39
"11258",1987-10-28,6.35,"10",9.212,9.164,10.436,9.92,9.979,10.553,12.182,9.756,9.707,9.19
"11259",1987-10-29,6.65,"10",9.512,9.464,10.736,10.22,10.279,10.853,12.482,10.056,10.007,9.49
"11260",1987-10-30,5.95,"10",8.812,8.764,10.036,9.52,9.579,10.153,11.782,9.356,9.307,8.79
"11261",1987-10-31,5.15,"10",8.012,7.964,9.236,8.72,8.779,9.353,10.982,8.556,8.507,7.99
"11262",1987-11-01,5.45,"11",8.578,8.435,9.651,8.893,9.681,9.431,9.602,9.069,9.111,9.302
"11263",1987-11-02,4.55,"11",7.678,7.535,8.751,7.993,8.781,8.531,8.702,8.169,8.211,8.402
"11264",1987-11-03,4.35,"11",7.478,7.335,8.551,7.793,8.581,8.331,8.502,7.969,8.011,8.202
"11265",1987-11-04,3.05,"11",6.178,6.035,7.251,6.493,7.281,7.031,7.202,6.669,6.711,6.902
"11266",1987-11-05,3.75,"11",6.878,6.735,7.951,7.193,7.981,7.731,7.902,7.369,7.411,7.602
"11267",1987-11-06,4.95,"11",8.078,7.935,9.151,8.393,9.181,8.931,9.102,8.569,8.611,8.802
"11268",1987-11-07,3.55,"11",6.678,6.535,7.751,6.993,7.781,7.531,7.702,7.169,7.211,7.402
"11269",1987-11-08,3.65,"11",6.778,6.635,7.851,7.093,7.881,7.631,7.802,7.269,7.311,7.502
"11270",1987-11-09,2.15,"11",5.278,5.135,6.351,5.593,6.381,6.131,6.302,5.769,5.811,6.002
"11271",1987-11-10,0.45,"11",3.578,3.435,4.651,3.893,4.681,4.431,4.602,4.069,4.111,4.302
"11272",1987-11-11,0.75,"11",3.878,3.735,4.951,4.193,4.981,4.731,4.902,4.369,4.411,4.602
"11273",1987-11-12,3.15,"11",6.278,6.135,7.351,6.593,7.381,7.131,7.302,6.769,6.811,7.002
"11274",1987-11-13,3.15,"11",6.278,6.135,7.351,6.593,7.381,7.131,7.302,6.769,6.811,7.002
"11275",1987-11-14,3.25,"11",6.378,6.235,7.451,6.693,7.481,7.231,7.402,6.869,6.911,7.102
"11276",1987-11-15,1.95,"11",5.078,4.935,6.151,5.393,6.181,5.931,6.102,5.569,5.611,5.802
"11277",1987-11-16,2.35,"11",5.478,5.335,6.551,5.793,6.581,6.331,6.502,5.969,6.011,6.202
"11278",1987-11-17,5.15,"11",8.278,8.135,9.351,8.593,9.381,9.131,9.302,8.769,8.811,9.002
"11279",1987-11-18,3.95,"11",7.078,6.935,8.151,7.393,8.181,7.931,8.102,7.569,7.611,7.802
"11280",1987-11-19,2.95,"11",6.078,5.935,7.151,6.393,7.181,6.931,7.102,6.569,6.611,6.802
"11281",1987-11-20,3.45,"11",6.578,6.435,7.651,6.893,7.681,7.431,7.602,7.069,7.111,7.302
"11282",1987-11-21,1.75,"11",4.878,4.735,5.951,5.193,5.981,5.731,5.902,5.369,5.411,5.602
"11283",1987-11-22,0.65,"11",3.778,3.635,4.851,4.093,4.881,4.631,4.802,4.269,4.311,4.502
"11284",1987-11-23,1.05,"11",4.178,4.035,5.251,4.493,5.281,5.031,5.202,4.669,4.711,4.902
"11285",1987-11-24,1.15,"11",4.278,4.135,5.351,4.593,5.381,5.131,5.302,4.769,4.811,5.002
"11286",1987-11-25,0.95,"11",4.078,3.935,5.151,4.393,5.181,4.931,5.102,4.569,4.611,4.802
"11287",1987-11-26,0.35,"11",3.478,3.335,4.551,3.793,4.581,4.331,4.502,3.969,4.011,4.202
"11288",1987-11-27,-0.95,"11",2.178,2.035,3.251,2.493,3.281,3.031,3.202,2.669,2.711,2.902
"11289",1987-11-28,-3.25,"11",-0.122,-0.265,0.951,0.193,0.981,0.731,0.902,0.369,0.411,0.602
"11290",1987-11-29,-4.85,"11",-1.722,-1.865,-0.649,-1.407,-0.619,-0.869,-0.698,-1.231,-1.189,-0.998
"11291",1987-11-30,-4.95,"11",-1.822,-1.965,-0.749000000000001,-1.507,-0.719,-0.969,-0.798,-1.331,-1.289,-1.098
"11292",1987-12-01,-1.75,"12",1.855,1.287,2.452,2.644,1.196,2.158,3.556,1.707,1.996,1.96
"11293",1987-12-02,-1.85,"12",1.755,1.187,2.352,2.544,1.096,2.058,3.456,1.607,1.896,1.86
"11294",1987-12-03,-3.55,"12",0.0550000000000002,-0.513,0.652,0.844,-0.604,0.358,1.756,-0.093,0.196,0.16
"11295",1987-12-04,-4.45,"12",-0.845,-1.413,-0.248,-0.056,-1.504,-0.542,0.856,-0.993,-0.704,-0.74
"11296",1987-12-05,-4.45,"12",-0.845,-1.413,-0.248,-0.056,-1.504,-0.542,0.856,-0.993,-0.704,-0.74
"11297",1987-12-06,-4.35,"12",-0.745,-1.313,-0.148,0.0440000000000005,-1.404,-0.442,0.956,-0.893,-0.604,-0.64
"11298",1987-12-07,-4.45,"12",-0.845,-1.413,-0.248,-0.056,-1.504,-0.542,0.856,-0.993,-0.704,-0.74
"11299",1987-12-08,-8.35,"12",-4.745,-5.313,-4.148,-3.956,-5.404,-4.442,-3.044,-4.893,-4.604,-4.64
"11300",1987-12-09,-6.45,"12",-2.845,-3.413,-2.248,-2.056,-3.504,-2.542,-1.144,-2.993,-2.704,-2.74
"11301",1987-12-10,2.05,"12",5.655,5.087,6.252,6.444,4.996,5.958,7.356,5.507,5.796,5.76
"11302",1987-12-11,2.45,"12",6.055,5.487,6.652,6.844,5.396,6.358,7.756,5.907,6.196,6.16
"11303",1987-12-12,-2.45,"12",1.155,0.587,1.752,1.944,0.496,1.458,2.856,1.007,1.296,1.26
"11304",1987-12-13,-2.15,"12",1.455,0.887,2.052,2.244,0.796,1.758,3.156,1.307,1.596,1.56
"11305",1987-12-14,0.65,"12",4.255,3.687,4.852,5.044,3.596,4.558,5.956,4.107,4.396,4.36
"11306",1987-12-15,0.75,"12",4.355,3.787,4.952,5.144,3.696,4.658,6.056,4.207,4.496,4.46
"11307",1987-12-16,1.15,"12",4.755,4.187,5.352,5.544,4.096,5.058,6.456,4.607,4.896,4.86
"11308",1987-12-17,-2.15,"12",1.455,0.887,2.052,2.244,0.796,1.758,3.156,1.307,1.596,1.56
"11309",1987-12-18,-2.25,"12",1.355,0.787,1.952,2.144,0.696,1.658,3.056,1.207,1.496,1.46
"11310",1987-12-19,0.45,"12",4.055,3.487,4.652,4.844,3.396,4.358,5.756,3.907,4.196,4.16
"11311",1987-12-20,1.85,"12",5.455,4.887,6.052,6.244,4.796,5.758,7.156,5.307,5.596,5.56
"11312",1987-12-21,4.75,"12",8.355,7.787,8.952,9.144,7.696,8.658,10.056,8.207,8.496,8.46
"11313",1987-12-22,4.25,"12",7.855,7.287,8.452,8.644,7.196,8.158,9.556,7.707,7.996,7.96
"11314",1987-12-23,3.45,"12",7.055,6.487,7.652,7.844,6.396,7.358,8.756,6.907,7.196,7.16
"11315",1987-12-24,2.05,"12",5.655,5.087,6.252,6.444,4.996,5.958,7.356,5.507,5.796,5.76
"11316",1987-12-25,2.35,"12",5.955,5.387,6.552,6.744,5.296,6.258,7.656,5.807,6.096,6.06
"11317",1987-12-26,3.95,"12",7.555,6.987,8.152,8.344,6.896,7.858,9.256,7.407,7.696,7.66
"11318",1987-12-27,5.05,"12",8.655,8.087,9.252,9.444,7.996,8.958,10.356,8.507,8.796,8.76
"11319",1987-12-28,3.75,"12",7.355,6.787,7.952,8.144,6.696,7.658,9.056,7.207,7.496,7.46
"11320",1987-12-29,0.65,"12",4.255,3.687,4.852,5.044,3.596,4.558,5.956,4.107,4.396,4.36
"11321",1987-12-30,3.75,"12",7.355,6.787,7.952,8.144,6.696,7.658,9.056,7.207,7.496,7.46
"11322",1987-12-31,4.15,"12",7.755,7.187,8.352,8.544,7.096,8.058,9.456,7.607,7.896,7.86
"11323",1988-01-01,4.05,"01",8.164,7.978,8.154,7.881,7.328,7.766,8.251,8.111,7.545,7.678
"11324",1988-01-02,4.95,"01",9.064,8.878,9.054,8.781,8.228,8.666,9.151,9.011,8.445,8.578
"11325",1988-01-03,2.95,"01",7.064,6.878,7.054,6.781,6.228,6.666,7.151,7.011,6.445,6.578
"11326",1988-01-04,0.65,"01",4.764,4.578,4.754,4.481,3.928,4.366,4.851,4.711,4.145,4.278
"11327",1988-01-05,-0.35,"01",3.764,3.578,3.754,3.481,2.928,3.366,3.851,3.711,3.145,3.278
"11328",1988-01-06,-0.25,"01",3.864,3.678,3.854,3.581,3.028,3.466,3.951,3.811,3.245,3.378
"11329",1988-01-07,0.05,"01",4.164,3.978,4.154,3.881,3.328,3.766,4.251,4.111,3.545,3.678
"11330",1988-01-08,-2.25,"01",1.864,1.678,1.854,1.581,1.028,1.466,1.951,1.811,1.245,1.378
"11331",1988-01-09,-3.45,"01",0.664,0.478,0.654,0.381,-0.172,0.266,0.750999999999999,0.611,0.0449999999999999,0.178
"11332",1988-01-10,2.35,"01",6.464,6.278,6.454,6.181,5.628,6.066,6.551,6.411,5.845,5.978
"11333",1988-01-11,3.35,"01",7.464,7.278,7.454,7.181,6.628,7.066,7.551,7.411,6.845,6.978
"11334",1988-01-12,0.55,"01",4.664,4.478,4.654,4.381,3.828,4.266,4.751,4.611,4.045,4.178
"11335",1988-01-13,1.95,"01",6.064,5.878,6.054,5.781,5.228,5.666,6.151,6.011,5.445,5.578
"11336",1988-01-14,3.45,"01",7.564,7.378,7.554,7.281,6.728,7.166,7.651,7.511,6.945,7.078
"11337",1988-01-15,3.45,"01",7.564,7.378,7.554,7.281,6.728,7.166,7.651,7.511,6.945,7.078
"11338",1988-01-16,2.75,"01",6.864,6.678,6.854,6.581,6.028,6.466,6.951,6.811,6.245,6.378
"11339",1988-01-17,1.35,"01",5.464,5.278,5.454,5.181,4.628,5.066,5.551,5.411,4.845,4.978
"11340",1988-01-18,0.75,"01",4.864,4.678,4.854,4.581,4.028,4.466,4.951,4.811,4.245,4.378
"11341",1988-01-19,1.35,"01",5.464,5.278,5.454,5.181,4.628,5.066,5.551,5.411,4.845,4.978
"11342",1988-01-20,1.35,"01",5.464,5.278,5.454,5.181,4.628,5.066,5.551,5.411,4.845,4.978
"11343",1988-01-21,2.75,"01",6.864,6.678,6.854,6.581,6.028,6.466,6.951,6.811,6.245,6.378
"11344",1988-01-22,1.75,"01",5.864,5.678,5.854,5.581,5.028,5.466,5.951,5.811,5.245,5.378
"11345",1988-01-23,-0.05,"01",4.064,3.878,4.054,3.781,3.228,3.666,4.151,4.011,3.445,3.578
"11346",1988-01-24,-1.25,"01",2.864,2.678,2.854,2.581,2.028,2.466,2.951,2.811,2.245,2.378
"11347",1988-01-25,-1.15,"01",2.964,2.778,2.954,2.681,2.128,2.566,3.051,2.911,2.345,2.478
"11348",1988-01-26,-0.15,"01",3.964,3.778,3.954,3.681,3.128,3.566,4.051,3.911,3.345,3.478
"11349",1988-01-27,-0.15,"01",3.964,3.778,3.954,3.681,3.128,3.566,4.051,3.911,3.345,3.478
"11350",1988-01-28,0.15,"01",4.264,4.078,4.254,3.981,3.428,3.866,4.351,4.211,3.645,3.778
"11351",1988-01-29,0.35,"01",4.464,4.278,4.454,4.181,3.628,4.066,4.551,4.411,3.845,3.978
"11352",1988-01-30,-0.75,"01",3.364,3.178,3.354,3.081,2.528,2.966,3.451,3.311,2.745,2.878
"11353",1988-01-31,-2.85,"01",1.264,1.078,1.254,0.981,0.428,0.866,1.351,1.211,0.645,0.778
"11354",1988-02-01,-3.85,"02",0.168,0.745,0.932,-0.635,-0.946,0.666,0.268,0.544999999999999,-0.0190000000000001,-0.396
"11355",1988-02-02,-0.15,"02",3.868,4.445,4.632,3.065,2.754,4.366,3.968,4.245,3.681,3.304
"11356",1988-02-03,2.45,"02",6.468,7.045,7.232,5.665,5.354,6.966,6.568,6.845,6.281,5.904
"11357",1988-02-04,2.05,"02",6.068,6.645,6.832,5.265,4.954,6.566,6.168,6.445,5.881,5.504
"11358",1988-02-05,2.45,"02",6.468,7.045,7.232,5.665,5.354,6.966,6.568,6.845,6.281,5.904
"11359",1988-02-06,1.95,"02",5.968,6.545,6.732,5.165,4.854,6.466,6.068,6.345,5.781,5.404
"11360",1988-02-07,0.15,"02",4.168,4.745,4.932,3.365,3.054,4.666,4.268,4.545,3.981,3.604
"11361",1988-02-08,-1.65,"02",2.368,2.945,3.132,1.565,1.254,2.866,2.468,2.745,2.181,1.804
"11362",1988-02-09,-1.35,"02",2.668,3.245,3.432,1.865,1.554,3.166,2.768,3.045,2.481,2.104
"11363",1988-02-10,-0.75,"02",3.268,3.845,4.032,2.465,2.154,3.766,3.368,3.645,3.081,2.704
"11364",1988-02-11,0.85,"02",4.868,5.445,5.632,4.065,3.754,5.366,4.968,5.245,4.681,4.304
"11365",1988-02-12,-1.25,"02",2.768,3.345,3.532,1.965,1.654,3.266,2.868,3.145,2.581,2.204
"11366",1988-02-13,-3.55,"02",0.468,1.045,1.232,-0.335,-0.646,0.966,0.568000000000001,0.845,0.281,-0.0959999999999996
"11367",1988-02-14,-1.95,"02",2.068,2.645,2.832,1.265,0.954,2.566,2.168,2.445,1.881,1.504
"11368",1988-02-15,1.55,"02",5.568,6.145,6.332,4.765,4.454,6.066,5.668,5.945,5.381,5.004
"11369",1988-02-16,1.45,"02",5.468,6.045,6.232,4.665,4.354,5.966,5.568,5.845,5.281,4.904
"11370",1988-02-17,0.25,"02",4.268,4.845,5.032,3.465,3.154,4.766,4.368,4.645,4.081,3.704
"11371",1988-02-18,-1.05,"02",2.968,3.545,3.732,2.165,1.854,3.466,3.068,3.345,2.781,2.404
"11372",1988-02-19,-1.75,"02",2.268,2.845,3.032,1.465,1.154,2.766,2.368,2.645,2.081,1.704
"11373",1988-02-20,-2.65,"02",1.368,1.945,2.132,0.565,0.254,1.866,1.468,1.745,1.181,0.804
"11374",1988-02-21,-1.85,"02",2.168,2.745,2.932,1.365,1.054,2.666,2.268,2.545,1.981,1.604
"11375",1988-02-22,1.65,"02",5.668,6.245,6.432,4.865,4.554,6.166,5.768,6.045,5.481,5.104
"11376",1988-02-23,0.55,"02",4.568,5.145,5.332,3.765,3.454,5.066,4.668,4.945,4.381,4.004
"11377",1988-02-24,-2.15,"02",1.868,2.445,2.632,1.065,0.754,2.366,1.968,2.245,1.681,1.304
"11378",1988-02-25,-5.55,"02",-1.532,-0.955,-0.768,-2.335,-2.646,-1.034,-1.432,-1.155,-1.719,-2.096
"11379",1988-02-26,-7.05,"02",-3.032,-2.455,-2.268,-3.835,-4.146,-2.534,-2.932,-2.655,-3.219,-3.596
"11380",1988-02-27,-7.05,"02",-3.032,-2.455,-2.268,-3.835,-4.146,-2.534,-2.932,-2.655,-3.219,-3.596
"11381",1988-02-28,-2.65,"02",1.368,1.945,2.132,0.565,0.254,1.866,1.468,1.745,1.181,0.804
"11382",1988-02-29,1.05,"02",5.068,5.645,5.832,4.265,3.954,5.566,5.168,5.445,4.881,4.504
"11383",1988-03-01,-1.75,"03",2.031,2.632,2.308,1.953,2.248,3.447,3.278,2.441,1.208,2.609
"11384",1988-03-02,-4.75,"03",-0.969,-0.368,-0.692,-1.047,-0.752,0.447,0.278,-0.559,-1.792,-0.391
"11385",1988-03-03,-3.65,"03",0.131,0.732,0.408,0.0529999999999999,0.348,1.547,1.378,0.541,-0.692,0.709
"11386",1988-03-04,0.35,"03",4.131,4.732,4.408,4.053,4.348,5.547,5.378,4.541,3.308,4.709
"11387",1988-03-05,-0.65,"03",3.131,3.732,3.408,3.053,3.348,4.547,4.378,3.541,2.308,3.709
"11388",1988-03-06,-3.95,"03",-0.169,0.431999999999999,0.108,-0.247,0.048,1.247,1.078,0.241,-0.992,0.409
"11389",1988-03-07,-5.05,"03",-1.269,-0.668,-0.992,-1.347,-1.052,0.147,-0.0220000000000002,-0.859,-2.092,-0.691
"11390",1988-03-08,-4.85,"03",-1.069,-0.468,-0.792,-1.147,-0.851999999999999,0.347,0.178,-0.659,-1.892,-0.491
"11391",1988-03-09,-5.45,"03",-1.669,-1.068,-1.392,-1.747,-1.452,-0.253,-0.422000000000001,-1.259,-2.492,-1.091
"11392",1988-03-10,-3.55,"03",0.231,0.832,0.508,0.153,0.448,1.647,1.478,0.641,-0.592,0.809
"11393",1988-03-11,-1.25,"03",2.531,3.132,2.808,2.453,2.748,3.947,3.778,2.941,1.708,3.109
"11394",1988-03-12,-3.35,"03",0.431,1.032,0.708,0.353,0.648,1.847,1.678,0.841,-0.392,1.009
"11395",1988-03-13,-5.25,"03",-1.469,-0.868,-1.192,-1.547,-1.252,-0.0529999999999999,-0.222,-1.059,-2.292,-0.891
