"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"165","06-13",4.63162068965517,5.02996551724138,2.55641379310345,3.54403448275862,3.21827586206897,2.89831034482759,3.70062068965517,5.73286206896552,5.70034482758621,5.06596551724138,2.68010344827586
"166","06-14",3.72303448275862,4.02196551724138,2.16044827586207,2.94131034482759,2.67341379310345,2.43606896551724,3.05927586206897,4.50810344827586,4.53813793103448,4.08124137931035,2.66451724137931
"167","06-15",3.21927586206897,3.46168965517241,1.89189655172414,2.57555172413793,2.3348275862069,2.12427586206897,2.66351724137931,3.85710344827586,3.88872413793103,3.52006896551724,2.5368275862069
"168","06-16",2.99655172413793,3.22334482758621,1.73948275862069,2.364,2.15675862068966,1.95506896551724,2.44213793103448,3.6211724137931,3.62996551724138,3.28668965517241,2.55141379310345
"169","06-17",3.13358620689655,3.36006896551724,1.68741379310345,2.35310344827586,2.10155172413793,1.89558620689655,2.45731034482759,3.80575862068966,3.781,3.37365517241379,2.58589655172414
"170","06-18",3.28603448275862,3.50468965517241,1.65975862068966,2.44689655172414,2.17141379310345,1.89703448275862,2.58893103448276,3.98331034482759,3.92231034482759,3.47496551724138,2.43213793103448
"171","06-19",3.40748275862069,3.63965517241379,1.65286206896552,2.482,2.22962068965517,1.94720689655172,2.63748275862069,4.12441379310345,4.07427586206897,3.55258620689655,2.33703448275862
"172","06-20",3.71165517241379,3.91948275862069,1.7168275862069,2.61441379310345,2.33468965517241,2.01789655172414,2.82227586206897,4.35879310344828,4.299,3.80872413793103,2.36434482758621
"173","06-21",3.46944827586207,3.64375862068966,1.65941379310345,2.49372413793103,2.23137931034483,1.94220689655172,2.6921724137931,4.01937931034483,3.97179310344828,3.54610344827586,2.54437931034483
"174","06-22",3.50241379310345,3.67206896551724,1.65796551724138,2.5321724137931,2.27365517241379,1.96,2.72351724137931,4.064,3.99689655172414,3.54831034482759,2.85506896551724
"175","06-23",4.97396551724138,5.3071724137931,2.03544827586207,3.34575862068966,2.96651724137931,2.479,3.71686206896552,5.98120689655172,5.71575862068966,4.91379310344828,3.25444827586207
"176","06-24",5.97603448275862,6.35586206896552,2.328,4.00589655172414,3.52624137931034,2.88444827586207,4.50568965517241,7.09534482758621,6.76375862068966,5.89096551724138,4.03875862068965
"177","06-25",5.48227586206897,5.83903448275862,2.25158620689655,3.6721724137931,3.27337931034483,2.72779310344828,4.08348275862069,6.51824137931034,6.23841379310345,5.36727586206897,4.46965517241379
"178","06-26",4.98151724137931,5.237,2.18779310344828,3.37344827586207,3.0248275862069,2.57837931034483,3.75827586206897,5.75206896551724,5.56993103448276,4.90189655172414,4.02144827586207
"179","06-27",4.53486206896552,4.73734482758621,2.0218275862069,3.09389655172414,2.76768965517241,2.37793103448276,3.45672413793103,5.17013793103448,5.02034482758621,4.47051724137931,3.49913793103448
"180","06-28",4.35051724137931,4.5418275862069,1.87568965517241,2.98703448275862,2.64689655172414,2.20731034482759,3.32868965517241,4.96979310344828,4.82551724137931,4.28296551724138,3.20465517241379
"181","06-29",4.87631034482759,5.15386206896552,1.93751724137931,3.15355172413793,2.78131034482759,2.31620689655172,3.57593103448276,5.6828275862069,5.45389655172414,4.7541724137931,2.94855172413793
"182","06-30",4.8698275862069,5.1518275862069,2.02979310344828,3.14375862068966,2.79610344827586,2.40227586206897,3.57272413793103,5.67510344827586,5.43813793103448,4.73810344827586,3.04675862068966
"183","07-01",4.10527586206897,4.72075862068966,2.0591724137931,3.09365517241379,3.25351724137931,2.49255172413793,3.57848275862069,5.11986206896552,4.84834482758621,4.24844827586207,3.36475862068966
"184","07-02",3.60093103448276,4.53293103448276,2.17665517241379,3.12741379310345,3.79631034482759,2.64027586206897,3.7421724137931,4.79865517241379,4.48272413793103,4.0158275862069,3.42955172413793
"185","07-03",3.19696551724138,4.29268965517241,2.19772413793103,3.01420689655172,3.971,2.65696551724138,3.72813793103448,4.44493103448276,4.14565517241379,3.78196551724138,3.25658620689655
"186","07-04",2.93765517241379,4.25906896551724,2.22096551724138,3.01993103448276,4.06634482758621,2.7578275862069,3.77831034482759,4.37096551724138,4.07886206896552,3.72444827586207,3.00541379310345
"187","07-05",2.72375862068966,4.05941379310345,2.13779310344828,2.83996551724138,4.09324137931034,2.62048275862069,3.6381724137931,4.13927586206897,3.81586206896552,3.47558620689655,2.73027586206897
