"","Date","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"14204",1995-11-21,-1.4,-1.484,-1.531,-1.583,-0.966,-2.051,-2.751,-1.661,-1.49,-1.872
"14205",1995-11-22,4,3.916,3.869,3.817,4.434,3.349,2.649,3.739,3.91,3.528
"14206",1995-11-23,4.3,4.216,4.169,4.117,4.734,3.649,2.949,4.039,4.21,3.828
"14207",1995-11-24,7.9,7.816,7.769,7.717,8.334,7.249,6.549,7.639,7.81,7.428
"14208",1995-11-25,9.9,9.816,9.769,9.717,10.334,9.249,8.549,9.639,9.81,9.428
"14209",1995-11-26,8.8,8.716,8.669,8.617,9.234,8.149,7.449,8.539,8.71,8.328
"14210",1995-11-27,7.5,7.416,7.369,7.317,7.934,6.849,6.149,7.239,7.41,7.028
"14211",1995-11-28,4.9,4.816,4.769,4.717,5.334,4.249,3.549,4.639,4.81,4.428
"14212",1995-11-29,2.1,2.016,1.969,1.917,2.534,1.449,0.749,1.839,2.01,1.628
"14213",1995-11-30,2.9,2.816,2.769,2.717,3.334,2.249,1.549,2.639,2.81,2.428
"14214",1995-12-01,2.47,2.105,2.647,3.604,1.487,2.346,2.86,2.076,2.056,1.844
"14215",1995-12-02,2.17,1.805,2.347,3.304,1.187,2.046,2.56,1.776,1.756,1.544
"14216",1995-12-03,1.67,1.305,1.847,2.804,0.687,1.546,2.06,1.276,1.256,1.044
"14217",1995-12-04,1.37,1.005,1.547,2.504,0.387,1.246,1.76,0.976,0.956,0.744
"14218",1995-12-05,-0.23,-0.595,-0.0529999999999997,0.904,-1.213,-0.354,0.16,-0.624,-0.644,-0.856
"14219",1995-12-06,-2.83,-3.195,-2.653,-1.696,-3.813,-2.954,-2.44,-3.224,-3.244,-3.456
"14220",1995-12-07,-2.13,-2.495,-1.953,-0.996,-3.113,-2.254,-1.74,-2.524,-2.544,-2.756
"14221",1995-12-08,-0.63,-0.995,-0.453,0.504,-1.613,-0.754,-0.24,-1.024,-1.044,-1.256
"14222",1995-12-09,0.77,0.405,0.947,1.904,-0.213,0.646,1.16,0.376,0.356,0.144
"14223",1995-12-10,2.87,2.505,3.047,4.004,1.887,2.746,3.26,2.476,2.456,2.244
"14224",1995-12-11,6.57,6.205,6.747,7.704,5.587,6.446,6.96,6.176,6.156,5.944
"14225",1995-12-12,5.17,4.805,5.347,6.304,4.187,5.046,5.56,4.776,4.756,4.544
"14226",1995-12-13,3.17,2.805,3.347,4.304,2.187,3.046,3.56,2.776,2.756,2.544
"14227",1995-12-14,0.87,0.505,1.047,2.004,-0.113,0.746,1.26,0.476,0.456,0.244
"14228",1995-12-15,-1.23,-1.595,-1.053,-0.0959999999999996,-2.213,-1.354,-0.84,-1.624,-1.644,-1.856
"14229",1995-12-16,-2.13,-2.495,-1.953,-0.996,-3.113,-2.254,-1.74,-2.524,-2.544,-2.756
"14230",1995-12-17,-2.83,-3.195,-2.653,-1.696,-3.813,-2.954,-2.44,-3.224,-3.244,-3.456
"14231",1995-12-18,-3.43,-3.795,-3.253,-2.296,-4.413,-3.554,-3.04,-3.824,-3.844,-4.056
"14232",1995-12-19,-2.53,-2.895,-2.353,-1.396,-3.513,-2.654,-2.14,-2.924,-2.944,-3.156
"14233",1995-12-20,-4.13,-4.495,-3.953,-2.996,-5.113,-4.254,-3.74,-4.524,-4.544,-4.756
"14234",1995-12-21,-7.83,-8.195,-7.653,-6.696,-8.813,-7.954,-7.44,-8.224,-8.244,-8.456
"14235",1995-12-22,-6.83,-7.195,-6.653,-5.696,-7.813,-6.954,-6.44,-7.224,-7.244,-7.456
"14236",1995-12-23,-5.73,-6.095,-5.553,-4.596,-6.713,-5.854,-5.34,-6.124,-6.144,-6.356
"14237",1995-12-24,-9.83,-10.195,-9.653,-8.696,-10.813,-9.954,-9.44,-10.224,-10.244,-10.456
"14238",1995-12-25,-9.63,-9.995,-9.453,-8.496,-10.613,-9.754,-9.24,-10.024,-10.044,-10.256
"14239",1995-12-26,-7.33,-7.695,-7.153,-6.196,-8.313,-7.454,-6.94,-7.724,-7.744,-7.956
"14240",1995-12-27,-11.13,-11.495,-10.953,-9.996,-12.113,-11.254,-10.74,-11.524,-11.544,-11.756
"14241",1995-12-28,-11.53,-11.895,-11.353,-10.396,-12.513,-11.654,-11.14,-11.924,-11.944,-12.156
"14242",1995-12-29,-10.73,-11.095,-10.553,-9.596,-11.713,-10.854,-10.34,-11.124,-11.144,-11.356
"14243",1995-12-30,-5.23,-5.595,-5.053,-4.096,-6.213,-5.354,-4.84,-5.624,-5.644,-5.856
"14244",1995-12-31,-8.03,-8.395,-7.853,-6.896,-9.013,-8.154,-7.64,-8.424,-8.444,-8.656
"14245",1996-01-01,-7.107,-7.17,-7.596,-6.295,-6.775,-7.566,-6.32,-6.211,-8.13,-7.958
"14246",1996-01-02,-6.007,-6.07,-6.496,-5.195,-5.675,-6.466,-5.22,-5.111,-7.03,-6.858
"14247",1996-01-03,-10.707,-10.77,-11.196,-9.895,-10.375,-11.166,-9.92,-9.811,-11.73,-11.558
"14248",1996-01-04,-10.707,-10.77,-11.196,-9.895,-10.375,-11.166,-9.92,-9.811,-11.73,-11.558
"14249",1996-01-05,-7.507,-7.57,-7.996,-6.695,-7.175,-7.966,-6.72,-6.611,-8.53,-8.358
"14250",1996-01-06,-7.607,-7.67,-8.096,-6.795,-7.275,-8.066,-6.82,-6.711,-8.63,-8.458
"14251",1996-01-07,-3.407,-3.47,-3.896,-2.595,-3.075,-3.866,-2.62,-2.511,-4.43,-4.258
"14252",1996-01-08,-0.0069999999999999,-0.0700000000000001,-0.496,0.805,0.325,-0.466,0.78,0.889,-1.03,-0.858
"14253",1996-01-09,1.593,1.53,1.104,2.405,1.925,1.134,2.38,2.489,0.57,0.742
"14254",1996-01-10,2.693,2.63,2.204,3.505,3.025,2.234,3.48,3.589,1.67,1.842
"14255",1996-01-11,2.393,2.33,1.904,3.205,2.725,1.934,3.18,3.289,1.37,1.542
"14256",1996-01-12,2.393,2.33,1.904,3.205,2.725,1.934,3.18,3.289,1.37,1.542
"14257",1996-01-13,2.193,2.13,1.704,3.005,2.525,1.734,2.98,3.089,1.17,1.342
"14258",1996-01-14,2.593,2.53,2.104,3.405,2.925,2.134,3.38,3.489,1.57,1.742
"14259",1996-01-15,3.093,3.03,2.604,3.905,3.425,2.634,3.88,3.989,2.07,2.242
"14260",1996-01-16,1.893,1.83,1.404,2.705,2.225,1.434,2.68,2.789,0.87,1.042
"14261",1996-01-17,1.093,1.03,0.604,1.905,1.425,0.634,1.88,1.989,0.07,0.242
"14262",1996-01-18,1.193,1.13,0.704,2.005,1.525,0.734,1.98,2.089,0.17,0.342
"14263",1996-01-19,0.793,0.73,0.304,1.605,1.125,0.334,1.58,1.689,-0.23,-0.058
"14264",1996-01-20,-0.307,-0.37,-0.796,0.505,0.0249999999999999,-0.766,0.48,0.589,-1.33,-1.158
"14265",1996-01-21,-1.407,-1.47,-1.896,-0.595,-1.075,-1.866,-0.62,-0.511,-2.43,-2.258
"14266",1996-01-22,-3.207,-3.27,-3.696,-2.395,-2.875,-3.666,-2.42,-2.311,-4.23,-4.058
"14267",1996-01-23,-3.507,-3.57,-3.996,-2.695,-3.175,-3.966,-2.72,-2.611,-4.53,-4.358
"14268",1996-01-24,-3.607,-3.67,-4.096,-2.795,-3.275,-4.066,-2.82,-2.711,-4.63,-4.458
"14269",1996-01-25,-4.407,-4.47,-4.896,-3.595,-4.075,-4.866,-3.62,-3.511,-5.43,-5.258
"14270",1996-01-26,-5.807,-5.87,-6.296,-4.995,-5.475,-6.266,-5.02,-4.911,-6.83,-6.658
"14271",1996-01-27,-5.907,-5.97,-6.396,-5.095,-5.575,-6.366,-5.12,-5.011,-6.93,-6.758
"14272",1996-01-28,-8.407,-8.47,-8.896,-7.595,-8.075,-8.866,-7.62,-7.511,-9.43,-9.258
"14273",1996-01-29,-7.907,-7.97,-8.396,-7.095,-7.575,-8.366,-7.12,-7.011,-8.93,-8.758
"14274",1996-01-30,-3.307,-3.37,-3.796,-2.495,-2.975,-3.766,-2.52,-2.411,-4.33,-4.158
"14275",1996-01-31,-5.007,-5.07,-5.496,-4.195,-4.675,-5.466,-4.22,-4.111,-6.03,-5.858
"14276",1996-02-01,-7.104,-6.597,-5.612,-7.247,-8.6,-6.18,-5.783,-6.629,-7.565,-7.988
"14277",1996-02-02,-7.904,-7.397,-6.412,-8.047,-9.4,-6.98,-6.583,-7.429,-8.365,-8.788
"14278",1996-02-03,-8.204,-7.697,-6.712,-8.347,-9.7,-7.28,-6.883,-7.729,-8.665,-9.088
"14279",1996-02-04,-6.904,-6.397,-5.412,-7.047,-8.4,-5.98,-5.583,-6.429,-7.365,-7.788
"14280",1996-02-05,-4.404,-3.897,-2.912,-4.547,-5.9,-3.48,-3.083,-3.929,-4.865,-5.288
"14281",1996-02-06,-3.804,-3.297,-2.312,-3.947,-5.3,-2.88,-2.483,-3.329,-4.265,-4.688
"14282",1996-02-07,-4.904,-4.397,-3.412,-5.047,-6.4,-3.98,-3.583,-4.429,-5.365,-5.788
"14283",1996-02-08,-7.104,-6.597,-5.612,-7.247,-8.6,-6.18,-5.783,-6.629,-7.565,-7.988
"14284",1996-02-09,-8.504,-7.997,-7.012,-8.647,-10,-7.58,-7.183,-8.029,-8.965,-9.388
"14285",1996-02-10,-7.104,-6.597,-5.612,-7.247,-8.6,-6.18,-5.783,-6.629,-7.565,-7.988
"14286",1996-02-11,-5.604,-5.097,-4.112,-5.747,-7.1,-4.68,-4.283,-5.129,-6.065,-6.488
"14287",1996-02-12,-4.804,-4.297,-3.312,-4.947,-6.3,-3.88,-3.483,-4.329,-5.265,-5.688
"14288",1996-02-13,-5.304,-4.797,-3.812,-5.447,-6.8,-4.38,-3.983,-4.829,-5.765,-6.188
"14289",1996-02-14,-7.204,-6.697,-5.712,-7.347,-8.7,-6.28,-5.883,-6.729,-7.665,-8.088
"14290",1996-02-15,-3.404,-2.897,-1.912,-3.547,-4.9,-2.48,-2.083,-2.929,-3.865,-4.288
"14291",1996-02-16,4.696,5.203,6.188,4.553,3.2,5.62,6.017,5.171,4.235,3.812
"14292",1996-02-17,3.296,3.803,4.788,3.153,1.8,4.22,4.617,3.771,2.835,2.412
"14293",1996-02-18,-1.804,-1.297,-0.312,-1.947,-3.3,-0.88,-0.483,-1.329,-2.265,-2.688
"14294",1996-02-19,-6.604,-6.097,-5.112,-6.747,-8.1,-5.68,-5.283,-6.129,-7.065,-7.488
"14295",1996-02-20,-6.404,-5.897,-4.912,-6.547,-7.9,-5.48,-5.083,-5.929,-6.865,-7.288
"14296",1996-02-21,-5.004,-4.497,-3.512,-5.147,-6.5,-4.08,-3.683,-4.529,-5.465,-5.888
"14297",1996-02-22,-6.904,-6.397,-5.412,-7.047,-8.4,-5.98,-5.583,-6.429,-7.365,-7.788
"14298",1996-02-23,-5.504,-4.997,-4.012,-5.647,-7,-4.58,-4.183,-5.029,-5.965,-6.388
"14299",1996-02-24,-1.504,-0.997,-0.012,-1.647,-3,-0.58,-0.183,-1.029,-1.965,-2.388
"14300",1996-02-25,-0.304,0.203,1.188,-0.447,-1.8,0.62,1.017,0.171,-0.765,-1.188
"14301",1996-02-26,-0.404,0.103,1.088,-0.547,-1.9,0.52,0.917,0.071,-0.865,-1.288
"14302",1996-02-27,0.896,1.403,2.388,0.753,-0.6,1.82,2.217,1.371,0.435,0.012
"14303",1996-02-28,0.296,0.803,1.788,0.153,-1.2,1.22,1.617,0.771,-0.165,-0.588
"14304",1996-02-29,0.896,1.403,2.388,0.753,-0.6,1.82,2.217,1.371,0.435,0.012
"14305",1996-03-01,0.0190000000000001,-0.288,-0.84,-0.149,-1.291,-0.572,1.019,-0.546,-1.849,-1.737
"14306",1996-03-02,-0.081,-0.388,-0.94,-0.249,-1.391,-0.672,0.919,-0.646,-1.949,-1.837
"14307",1996-03-03,0.119,-0.188,-0.74,-0.0489999999999999,-1.191,-0.472,1.119,-0.446,-1.749,-1.637
"14308",1996-03-04,-0.081,-0.388,-0.94,-0.249,-1.391,-0.672,0.919,-0.646,-1.949,-1.837
"14309",1996-03-05,-0.381,-0.688,-1.24,-0.549,-1.691,-0.972,0.619,-0.946,-2.249,-2.137
"14310",1996-03-06,-0.181,-0.488,-1.04,-0.349,-1.491,-0.772,0.819,-0.746,-2.049,-1.937
"14311",1996-03-07,1.519,1.212,0.66,1.351,0.209,0.928,2.519,0.954,-0.349,-0.237
"14312",1996-03-08,0.119,-0.188,-0.74,-0.0489999999999999,-1.191,-0.472,1.119,-0.446,-1.749,-1.637
"14313",1996-03-09,-0.481,-0.788,-1.34,-0.649,-1.791,-1.072,0.519,-1.046,-2.349,-2.237
"14314",1996-03-10,0.819,0.512,-0.04,0.651,-0.491,0.228,1.819,0.254,-1.049,-0.937
"14315",1996-03-11,-0.081,-0.388,-0.94,-0.249,-1.391,-0.672,0.919,-0.646,-1.949,-1.837
"14316",1996-03-12,-1.581,-1.888,-2.44,-1.749,-2.891,-2.172,-0.581,-2.146,-3.449,-3.337
"14317",1996-03-13,-1.581,-1.888,-2.44,-1.749,-2.891,-2.172,-0.581,-2.146,-3.449,-3.337
"14318",1996-03-14,-1.181,-1.488,-2.04,-1.349,-2.491,-1.772,-0.181,-1.746,-3.049,-2.937
"14319",1996-03-15,0.119,-0.188,-0.74,-0.0489999999999999,-1.191,-0.472,1.119,-0.446,-1.749,-1.637
"14320",1996-03-16,1.019,0.712,0.16,0.851,-0.291,0.428,2.019,0.454,-0.849,-0.737
"14321",1996-03-17,0.619,0.312,-0.24,0.451,-0.691,0.028,1.619,0.054,-1.249,-1.137
"14322",1996-03-18,0.219,-0.0879999999999999,-0.64,0.0510000000000002,-1.091,-0.372,1.219,-0.346,-1.649,-1.537
"14323",1996-03-19,-0.681,-0.988,-1.54,-0.849,-1.991,-1.272,0.319,-1.246,-2.549,-2.437
"14324",1996-03-20,-1.381,-1.688,-2.24,-1.549,-2.691,-1.972,-0.381,-1.946,-3.249,-3.137
"14325",1996-03-21,0.119,-0.188,-0.74,-0.0489999999999999,-1.191,-0.472,1.119,-0.446,-1.749,-1.637
"14326",1996-03-22,0.619,0.312,-0.24,0.451,-0.691,0.028,1.619,0.054,-1.249,-1.137
"14327",1996-03-23,1.019,0.712,0.16,0.851,-0.291,0.428,2.019,0.454,-0.849,-0.737
"14328",1996-03-24,0.919,0.612,0.0599999999999998,0.751,-0.391,0.328,1.919,0.354,-0.949,-0.837
"14329",1996-03-25,1.919,1.612,1.06,1.751,0.609,1.328,2.919,1.354,0.051,0.163
"14330",1996-03-26,2.419,2.112,1.56,2.251,1.109,1.828,3.419,1.854,0.551,0.663
"14331",1996-03-27,0.719,0.412,-0.14,0.551,-0.591,0.128,1.719,0.154,-1.149,-1.037
"14332",1996-03-28,2.219,1.912,1.36,2.051,0.909,1.628,3.219,1.654,0.351,0.463
"14333",1996-03-29,0.319,0.012,-0.54,0.151,-0.991,-0.272,1.319,-0.246,-1.549,-1.437
"14334",1996-03-30,-0.081,-0.388,-0.94,-0.249,-1.391,-0.672,0.919,-0.646,-1.949,-1.837
"14335",1996-03-31,-1.081,-1.388,-1.94,-1.249,-2.391,-1.672,-0.081,-1.646,-2.949,-2.837
"14336",1996-04-01,-0.556,-1.32,-1.182,-0.767,-0.244,-0.235,1.473,-1.884,-2.027,-1.413
"14337",1996-04-02,-2.056,-2.82,-2.682,-2.267,-1.744,-1.735,-0.0270000000000001,-3.384,-3.527,-2.913
"14338",1996-04-03,-1.556,-2.32,-2.182,-1.767,-1.244,-1.235,0.473,-2.884,-3.027,-2.413
"14339",1996-04-04,0.644,-0.12,0.018,0.433,0.956,0.965,2.673,-0.684,-0.827,-0.213
"14340",1996-04-05,1.344,0.58,0.718,1.133,1.656,1.665,3.373,0.016,-0.127,0.487
"14341",1996-04-06,2.944,2.18,2.318,2.733,3.256,3.265,4.973,1.616,1.473,2.087
"14342",1996-04-07,5.244,4.48,4.618,5.033,5.556,5.565,7.273,3.916,3.773,4.387
"14343",1996-04-08,7.544,6.78,6.918,7.333,7.856,7.865,9.573,6.216,6.073,6.687
"14344",1996-04-09,6.344,5.58,5.718,6.133,6.656,6.665,8.373,5.016,4.873,5.487
"14345",1996-04-10,7.044,6.28,6.418,6.833,7.356,7.365,9.073,5.716,5.573,6.187
"14346",1996-04-11,5.344,4.58,4.718,5.133,5.656,5.665,7.373,4.016,3.873,4.487
"14347",1996-04-12,1.844,1.08,1.218,1.633,2.156,2.165,3.873,0.516,0.373,0.987
"14348",1996-04-13,2.644,1.88,2.018,2.433,2.956,2.965,4.673,1.316,1.173,1.787
"14349",1996-04-14,3.544,2.78,2.918,3.333,3.856,3.865,5.573,2.216,2.073,2.687
"14350",1996-04-15,4.744,3.98,4.118,4.533,5.056,5.065,6.773,3.416,3.273,3.887
"14351",1996-04-16,4.444,3.68,3.818,4.233,4.756,4.765,6.473,3.116,2.973,3.587
"14352",1996-04-17,6.644,5.88,6.018,6.433,6.956,6.965,8.673,5.316,5.173,5.787
"14353",1996-04-18,8.044,7.28,7.418,7.833,8.356,8.365,10.073,6.716,6.573,7.187
"14354",1996-04-19,7.544,6.78,6.918,7.333,7.856,7.865,9.573,6.216,6.073,6.687
"14355",1996-04-20,7.444,6.68,6.818,7.233,7.756,7.765,9.473,6.116,5.973,6.587
"14356",1996-04-21,7.944,7.18,7.318,7.733,8.256,8.265,9.973,6.616,6.473,7.087
"14357",1996-04-22,9.644,8.88,9.018,9.433,9.956,9.965,11.673,8.316,8.173,8.787
"14358",1996-04-23,12.044,11.28,11.418,11.833,12.356,12.365,14.073,10.716,10.573,11.187
"14359",1996-04-24,11.644,10.88,11.018,11.433,11.956,11.965,13.673,10.316,10.173,10.787
"14360",1996-04-25,9.144,8.38,8.518,8.933,9.456,9.465,11.173,7.816,7.673,8.287
"14361",1996-04-26,6.744,5.98,6.118,6.533,7.056,7.065,8.773,5.416,5.273,5.887
"14362",1996-04-27,9.444,8.68,8.818,9.233,9.756,9.765,11.473,8.116,7.973,8.587
"14363",1996-04-28,8.444,7.68,7.818,8.233,8.756,8.765,10.473,7.116,6.973,7.587
"14364",1996-04-29,7.244,6.48,6.618,7.033,7.556,7.565,9.273,5.916,5.773,6.387
"14365",1996-04-30,5.244,4.48,4.618,5.033,5.556,5.565,7.273,3.916,3.773,4.387
"14366",1996-05-01,4.753,6.42,4.448,4.742,5.033,6.566,6.836,5.717,3.988,5.043
"14367",1996-05-02,5.953,7.62,5.648,5.942,6.233,7.766,8.036,6.917,5.188,6.243
"14368",1996-05-03,6.853,8.52,6.548,6.842,7.133,8.666,8.936,7.817,6.088,7.143
"14369",1996-05-04,6.253,7.92,5.948,6.242,6.533,8.066,8.336,7.217,5.488,6.543
"14370",1996-05-05,6.553,8.22,6.248,6.542,6.833,8.366,8.636,7.517,5.788,6.843
"14371",1996-05-06,7.053,8.72,6.748,7.042,7.333,8.866,9.136,8.017,6.288,7.343
"14372",1996-05-07,4.953,6.62,4.648,4.942,5.233,6.766,7.036,5.917,4.188,5.243
"14373",1996-05-08,7.453,9.12,7.148,7.442,7.733,9.266,9.536,8.417,6.688,7.743
"14374",1996-05-09,8.253,9.92,7.948,8.242,8.533,10.066,10.336,9.217,7.488,8.543
"14375",1996-05-10,9.053,10.72,8.748,9.042,9.333,10.866,11.136,10.017,8.288,9.343
"14376",1996-05-11,9.253,10.92,8.948,9.242,9.533,11.066,11.336,10.217,8.488,9.543
"14377",1996-05-12,8.553,10.22,8.248,8.542,8.833,10.366,10.636,9.517,7.788,8.843
"14378",1996-05-13,14.653,16.32,14.348,14.642,14.933,16.466,16.736,15.617,13.888,14.943
"14379",1996-05-14,16.653,18.32,16.348,16.642,16.933,18.466,18.736,17.617,15.888,16.943
"14380",1996-05-15,13.553,15.22,13.248,13.542,13.833,15.366,15.636,14.517,12.788,13.843
"14381",1996-05-16,7.753,9.42,7.448,7.742,8.033,9.566,9.836,8.717,6.988,8.043
"14382",1996-05-17,5.653,7.32,5.348,5.642,5.933,7.466,7.736,6.617,4.888,5.943
"14383",1996-05-18,5.753,7.42,5.448,5.742,6.033,7.566,7.836,6.717,4.988,6.043
"14384",1996-05-19,4.553,6.22,4.248,4.542,4.833,6.366,6.636,5.517,3.788,4.843
"14385",1996-05-20,5.653,7.32,5.348,5.642,5.933,7.466,7.736,6.617,4.888,5.943
"14386",1996-05-21,6.053,7.72,5.748,6.042,6.333,7.866,8.136,7.017,5.288,6.343
"14387",1996-05-22,7.153,8.82,6.848,7.142,7.433,8.966,9.236,8.117,6.388,7.443
"14388",1996-05-23,7.953,9.62,7.648,7.942,8.233,9.766,10.036,8.917,7.188,8.243
"14389",1996-05-24,7.753,9.42,7.448,7.742,8.033,9.566,9.836,8.717,6.988,8.043
"14390",1996-05-25,7.953,9.62,7.648,7.942,8.233,9.766,10.036,8.917,7.188,8.243
"14391",1996-05-26,9.053,10.72,8.748,9.042,9.333,10.866,11.136,10.017,8.288,9.343
"14392",1996-05-27,9.253,10.92,8.948,9.242,9.533,11.066,11.336,10.217,8.488,9.543
"14393",1996-05-28,9.753,11.42,9.448,9.742,10.033,11.566,11.836,10.717,8.988,10.043
"14394",1996-05-29,10.153,11.82,9.848,10.142,10.433,11.966,12.236,11.117,9.388,10.443
"14395",1996-05-30,11.053,12.72,10.748,11.042,11.333,12.866,13.136,12.017,10.288,11.343
"14396",1996-05-31,12.153,13.82,11.848,12.142,12.433,13.966,14.236,13.117,11.388,12.443
"14397",1996-06-01,10.408,13.692,11.515,11.432,12.379,12.085,11.992,14.126,10.551,11.201
"14398",1996-06-02,9.608,12.892,10.715,10.632,11.579,11.285,11.192,13.326,9.751,10.401
"14399",1996-06-03,9.608,12.892,10.715,10.632,11.579,11.285,11.192,13.326,9.751,10.401
"14400",1996-06-04,10.008,13.292,11.115,11.032,11.979,11.685,11.592,13.726,10.151,10.801
"14401",1996-06-05,10.608,13.892,11.715,11.632,12.579,12.285,12.192,14.326,10.751,11.401
"14402",1996-06-06,11.608,14.892,12.715,12.632,13.579,13.285,13.192,15.326,11.751,12.401
"14403",1996-06-07,12.508,15.792,13.615,13.532,14.479,14.185,14.092,16.226,12.651,13.301
"14404",1996-06-08,14.508,17.792,15.615,15.532,16.479,16.185,16.092,18.226,14.651,15.301
"14405",1996-06-09,14.508,17.792,15.615,15.532,16.479,16.185,16.092,18.226,14.651,15.301
"14406",1996-06-10,14.908,18.192,16.015,15.932,16.879,16.585,16.492,18.626,15.051,15.701
"14407",1996-06-11,14.508,17.792,15.615,15.532,16.479,16.185,16.092,18.226,14.651,15.301
"14408",1996-06-12,13.608,16.892,14.715,14.632,15.579,15.285,15.192,17.326,13.751,14.401
"14409",1996-06-13,11.408,14.692,12.515,12.432,13.379,13.085,12.992,15.126,11.551,12.201
"14410",1996-06-14,11.808,15.092,12.915,12.832,13.779,13.485,13.392,15.526,11.951,12.601
"14411",1996-06-15,13.908,17.192,15.015,14.932,15.879,15.585,15.492,17.626,14.051,14.701
"14412",1996-06-16,14.808,18.092,15.915,15.832,16.779,16.485,16.392,18.526,14.951,15.601
"14413",1996-06-17,16.108,19.392,17.215,17.132,18.079,17.785,17.692,19.826,16.251,16.901
"14414",1996-06-18,11.608,14.892,12.715,12.632,13.579,13.285,13.192,15.326,11.751,12.401
"14415",1996-06-19,12.508,15.792,13.615,13.532,14.479,14.185,14.092,16.226,12.651,13.301
"14416",1996-06-20,11.908,15.192,13.015,12.932,13.879,13.585,13.492,15.626,12.051,12.701
"14417",1996-06-21,10.808,14.092,11.915,11.832,12.779,12.485,12.392,14.526,10.951,11.601
"14418",1996-06-22,10.808,14.092,11.915,11.832,12.779,12.485,12.392,14.526,10.951,11.601
"14419",1996-06-23,15.208,18.492,16.315,16.232,17.179,16.885,16.792,18.926,15.351,16.001
"14420",1996-06-24,16.808,20.092,17.915,17.832,18.779,18.485,18.392,20.526,16.951,17.601
"14421",1996-06-25,16.508,19.792,17.615,17.532,18.479,18.185,18.092,20.226,16.651,17.301
"14422",1996-06-26,15.708,18.992,16.815,16.732,17.679,17.385,17.292,19.426,15.851,16.501
"14423",1996-06-27,15.308,18.592,16.415,16.332,17.279,16.985,16.892,19.026,15.451,16.101
"14424",1996-06-28,15.608,18.892,16.715,16.632,17.579,17.285,17.192,19.326,15.751,16.401
"14425",1996-06-29,13.608,16.892,14.715,14.632,15.579,15.285,15.192,17.326,13.751,14.401
"14426",1996-06-30,12.508,15.792,13.615,13.532,14.479,14.185,14.092,16.226,12.651,13.301
"14427",1996-07-01,12.149,12.828,13.514,12.557,12.641,13.18,13.6,13.691,12.06,12.448
"14428",1996-07-02,12.649,13.328,14.014,13.057,13.141,13.68,14.1,14.191,12.56,12.948
"14429",1996-07-03,11.549,12.228,12.914,11.957,12.041,12.58,13,13.091,11.46,11.848
"14430",1996-07-04,12.049,12.728,13.414,12.457,12.541,13.08,13.5,13.591,11.96,12.348
"14431",1996-07-05,12.149,12.828,13.514,12.557,12.641,13.18,13.6,13.691,12.06,12.448
"14432",1996-07-06,10.349,11.028,11.714,10.757,10.841,11.38,11.8,11.891,10.26,10.648
"14433",1996-07-07,11.349,12.028,12.714,11.757,11.841,12.38,12.8,12.891,11.26,11.648
"14434",1996-07-08,11.949,12.628,13.314,12.357,12.441,12.98,13.4,13.491,11.86,12.248
"14435",1996-07-09,13.149,13.828,14.514,13.557,13.641,14.18,14.6,14.691,13.06,13.448
"14436",1996-07-10,16.349,17.028,17.714,16.757,16.841,17.38,17.8,17.891,16.26,16.648
"14437",1996-07-11,16.149,16.828,17.514,16.557,16.641,17.18,17.6,17.691,16.06,16.448
"14438",1996-07-12,14.449,15.128,15.814,14.857,14.941,15.48,15.9,15.991,14.36,14.748
"14439",1996-07-13,15.049,15.728,16.414,15.457,15.541,16.08,16.5,16.591,14.96,15.348
"14440",1996-07-14,12.749,13.428,14.114,13.157,13.241,13.78,14.2,14.291,12.66,13.048
"14441",1996-07-15,12.749,13.428,14.114,13.157,13.241,13.78,14.2,14.291,12.66,13.048
"14442",1996-07-16,13.249,13.928,14.614,13.657,13.741,14.28,14.7,14.791,13.16,13.548
"14443",1996-07-17,15.549,16.228,16.914,15.957,16.041,16.58,17,17.091,15.46,15.848
"14444",1996-07-18,14.849,15.528,16.214,15.257,15.341,15.88,16.3,16.391,14.76,15.148
"14445",1996-07-19,14.049,14.728,15.414,14.457,14.541,15.08,15.5,15.591,13.96,14.348
"14446",1996-07-20,13.549,14.228,14.914,13.957,14.041,14.58,15,15.091,13.46,13.848
"14447",1996-07-21,13.949,14.628,15.314,14.357,14.441,14.98,15.4,15.491,13.86,14.248
"14448",1996-07-22,15.349,16.028,16.714,15.757,15.841,16.38,16.8,16.891,15.26,15.648
"14449",1996-07-23,16.049,16.728,17.414,16.457,16.541,17.08,17.5,17.591,15.96,16.348
"14450",1996-07-24,17.849,18.528,19.214,18.257,18.341,18.88,19.3,19.391,17.76,18.148
"14451",1996-07-25,18.249,18.928,19.614,18.657,18.741,19.28,19.7,19.791,18.16,18.548
"14452",1996-07-26,18.449,19.128,19.814,18.857,18.941,19.48,19.9,19.991,18.36,18.748
"14453",1996-07-27,15.649,16.328,17.014,16.057,16.141,16.68,17.1,17.191,15.56,15.948
"14454",1996-07-28,13.049,13.728,14.414,13.457,13.541,14.08,14.5,14.591,12.96,13.348
"14455",1996-07-29,12.249,12.928,13.614,12.657,12.741,13.28,13.7,13.791,12.16,12.548
"14456",1996-07-30,11.849,12.528,13.214,12.257,12.341,12.88,13.3,13.391,11.76,12.148
"14457",1996-07-31,13.549,14.228,14.914,13.957,14.041,14.58,15,15.091,13.46,13.848
