"","fut","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA"
"140",2071-05-20,1.9,0,0,0,0,0,0.1,0,0,16.6375
"141",2071-05-21,0,0.5,0,0.8,0,0,0,0,0,0
"142",2071-05-22,0,0.1,0,17.4,4.5,0,0.1,0,3.1,0
"143",2071-05-23,0,0.2,0.4,0.9,8.11428571428572,7,0.6,0,0,0
"144",2071-05-24,3.5,4.6,20.0913043478261,0.75,10.8714285714286,0.1,0,0,0.166666666666606,0
"145",2071-05-25,0.9,0,0.75,0,0,0,0,0,26.4260061919505,0.3
"146",2071-05-26,0,0,5.2,9.23333333333333,1.6,5.5,0,0,0,6.425
"147",2071-05-27,1,1.7,10,8.23333333333333,0,6.1,0,0,0,0.1
"148",2071-05-28,0.116666666666606,0,0,0.7,1.2,9.78674698795181,0,0,0,0.1
"149",2071-05-29,0,0,4.6,27.832584269663,1.2,11.1,0,2.6,0,6.22
"150",2071-05-30,5.38,0,5.425,17.94,0.166666666666606,1.25,0,33.562908496732,21.0157894736842,5.66
"151",2071-05-31,10.1,0,10.9,0,12.425,15.6089552238806,0,3.4,8.6,0.1
"152",2071-06-01,4.93333333333333,10.0428571428571,0,7.05,3.3,1.5,0,29.62,0,0
"153",2071-06-02,1.31538461538487,0.7,8.4,4.0700000000001,13.9,0,0.1,12.9760000000001,3,0
"154",2071-06-03,10.7571428571429,0.3,0,0,0.8,4.66666666666667,0,5.6,0,0.1
"155",2071-06-04,0,0.8,0.8,1.2,0,0.2,0,0,0.3,0
"156",2071-06-05,0,0,1,0,0,0.1,0,0.166666666666606,2.9,0
"157",2071-06-06,7.55714285714286,0,0,0,0,0,0,0,4.025,0
"158",2071-06-07,1.31538461538487,0,0,0.7,0,0,0,0,0,0
"159",2071-06-08,2.1,0,0,0,0,0.1,0,2.16666666666667,0,1.1
"160",2071-06-09,0.9,0,8.7,0,0,32.1435897435897,0,0,0.0666666666666667,0
"161",2071-06-10,0,2.16666666666667,1.25,0.1,0,2.01428571428574,8.06666666666667,0,0.8,0
"162",2071-06-11,0,0.9,21.4,13.9,0,0,3,0,1,0.9
"163",2071-06-12,0,0.3,0,0,0,0,10.3,0.3,2.5,0
"164",2071-06-13,0,0,0.9,0,0,0,6.38333333333333,0,0,0
"165",2071-06-14,0,0,0,0,5.74,0,18.7,0,0,0.1
"166",2071-06-15,0,0,0,0,0.55,0,2.2,0,0,71.6331018518518
"167",2071-06-16,0,1,1.96666666666667,0,0,6.9,0,0,2.5,10.3
"168",2071-06-17,0,0,1.9,0,0.166666666666606,6.4,0,15.9461538461538,38.2241935483871,17.425
"169",2071-06-18,0.116666666666606,10.2142857142857,12.1636363636364,0,0.1,10.8369863013699,0,3.6,6.1,3.2
"170",2071-06-19,0,0,2.1,0,15.6076923076923,8.06666666666667,0,2.23333333333333,0,5.2
"171",2071-06-20,0,0,1.3,0,3.5,0,0,0,0,0.3
"172",2071-06-21,0.116666666666606,0,0,0,1.7,0.4,0,0,0.3,0.3
"173",2071-06-22,6.3,44.7008101851851,0,2.1,10.8714285714286,0,6.63333333333333,0,1.26666666666667,0.2
"174",2071-06-23,0.0666666666666667,12.7,0,0,3.3,0,0,0,0.2,0
"175",2071-06-24,21.0636363636364,5.35,18.025,0.7,0,20.8,5.275,0,19.5210526315789,0
"176",2071-06-25,0.2,0.3,0,0,0,0,27.7928571428572,0,8.8,45.3913817663817
"177",2071-06-26,1.8,0.9,0,2.8,30.4246998284734,0,0,0,0,0
"178",2071-06-27,1,0.1,0,0,3.66000000000008,0,0,0,0,0
"179",2071-06-28,0,0,0,0,0,0,0,0,0,0
"180",2071-06-29,0,0,1.3,0,1.6,4.325,0,0.1,0.75,0
"181",2071-06-30,0,1.2,8.9,0,0.3,14.3675324675324,0,5.31694915254235,2.75,2.5
"182",2071-07-01,0,0.0666666666666667,0.8,0,3.58000000000004,9.96024096385544,0,0,0,4.4
"183",2071-07-02,0.116666666666606,0,0,0.75,0,0,0.3,5.3779661016949,0.5,0
"184",2071-07-03,0,0.1,0,0,0,0,56.0126210235131,1.25,17.0166666666667,0.9
"185",2071-07-04,0,0,12.8,0,0,8.7,0.2,0,0,0
"186",2071-07-05,0,0,0.2,0,0,6.7,0,0,0.2,0
"187",2071-07-06,0,0,0,7.05,0,0,0,0,0,0
"188",2071-07-07,0,35.3086711711711,0,68.1083662714097,5.66,7.2,0,9.5,0,0
"189",2071-07-08,0.2,0,0.8,3.1,1.7,0,10.075,0,2.03333333333333,0
"190",2071-07-09,0,4.8,0,3.89000000000003,0.2,0,0.2,0,0,0.6
"191",2071-07-10,0,0,0.1,15.9642857142857,0,0,0,0,0.7,0.3
"192",2071-07-11,0,0,0,0,1.2,0,0,0,11.4952941176471,16.725
"193",2071-07-12,0,0.1,5.35,0,20.9857142857143,0.116666666666606,0,0,3.95,2.3
"194",2071-07-13,0,0,5.35,0,0,0.6,0,0,0,0
"195",2071-07-14,0.9,21.8428571428571,7.6,0,4.4,2.8,0,6.23103448275858,0,0
"196",2071-07-15,1.63333333333333,2.5,1.96666666666667,0,0,5.58,20.0411764705882,8.5,5.74,19.3
"197",2071-07-16,7,0.1,1.25,0,0,0,0,0.1,0,0
"198",2071-07-17,3.1,4.8,0,0,0,0,1.8,0,0.75,0.7
