"","out","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA","Observed"
"181",1971-06-30,0,1.3,0,3.7,0,0,7.54,0,20.3315789473684,0.1,0
"182",1971-07-01,0.0666666666666667,0,0,4.0700000000001,0.1,5.66,0.9,0.1,0,0,0
"183",1971-07-02,0,0,0.1,2.3,0.7,0,0,15.5230769230769,1.3,0.1,0
"184",1971-07-03,0.4,0,0,0,30.3238421955403,0,0,2.75,30.2885529157668,0.2,0
"185",1971-07-04,0,0,0,0,5.58,0,0,0,10.225,18.0533333333333,0
"186",1971-07-05,1.8,0,0.8,9.7,0,0.7,24.5529411764707,0,6.2,0.3,0
"187",1971-07-06,3.2,1.8,0,18.5066666666667,0,0,16.6307692307692,0,0.0666666666666667,0.1,0
"188",1971-07-07,0,0,2.975,0,5.06666666666667,1.6,5.6,0,0,0,0
"189",1971-07-08,0,0,22.1,0,16.0307692307692,10.3109589041097,0,0,1.3,0,0
"190",1971-07-09,1.1,0,30.6108864696734,0,8.7,31.0128205128205,0,0,0,0,0
"191",1971-07-10,0.3,0,60.6247115968427,0,2.23333333333333,6.9,0,0,0,0,0
"192",1971-07-11,0.4,0,9.1,0,9.6,1.4,13.9,0,1.6,0,0
"193",1971-07-12,0.3,0,1.6,0,4.175,4.8,4.1,0,0,0,0
"194",1971-07-13,0,0.0666666666666667,0.1,0,0,0.2,13.57,0,0,7.66,0
"195",1971-07-14,0,0,0,0,3.91538461538472,4.53333333333333,4.325,0,34.6221290322581,15.87,0
"196",1971-07-15,17.4311557788945,0.6,0.4,0,2,0,1.5,3.5,0,0,0
"197",1971-07-16,0.0666666666666667,0,57.4065725561626,7.05,0.95,0,23.2294117647059,0,0.1,0,0
"198",1971-07-17,0,0,7.1,0,0,0,13.46,0,0,0,0.4
"199",1971-07-18,0,0,0.2,0,0.1,0,0,0,0,0,0.3
"200",1971-07-19,0,3.1,4.25,18.5066666666667,0,0,0,0,0,0,1.9
"201",1971-07-20,0,0.3,6.55,1.5,0,0.5,0,0.1,3.275,16.09,0
"202",1971-07-21,0.116666666666606,3.5,0,7.13333333333333,0.1,0,12.91,0.166666666666606,0,0,0.2
"203",1971-07-22,0,0,0.1,24.9388059701494,0,0.5,0.1,26.19,0,0,0
"204",1971-07-23,0,0,3.8,0,0,5.5,0.5,2.9,0.7,0,0
"205",1971-07-24,0,0,0.116666666666606,5.425,0,0,0,0.1,0,0,0
"206",1971-07-25,0,0,0,26.7202247191012,0,0,0,0,0.3,0.1,16.3
"207",1971-07-26,0,0,0,0.8,0,0,4,0,1.96666666666667,0,1.7
"208",1971-07-27,0,0,0,11.359793814433,0,0,3.1,0.1,0,0,7.6
"209",1971-07-28,0.9,0.6,2.03333333333333,0.6,0,13.02,6.1,0,4.1,6.55,0
"210",1971-07-29,1.9,2.4,12.4363636363636,0,0,9.2,35.6233568075117,0.7,8.15,14.74,0
"211",1971-07-30,0,1.3,0,0,0,0,53.9563796680497,0,1.7,0,11.5
"212",1971-07-31,22.8190476190476,9,0,12.6736842105263,0.1,0,53.9563796680497,0,0,0,5
"213",1971-08-01,0.3,0.1,0,6,13.0444444444444,0,0,0,0,0,10.4
"214",1971-08-02,0,11.2,1.6,1.25,20.7840336134454,0,28.3989795918367,8.4,0,0,0.6
"215",1971-08-03,10,0,0,1.8,4.325,14.1805194805195,11.9932773109245,0.4,0.95,0,0.5
"216",1971-08-04,9.46666666666667,0.1,0,6,3.1,0,0.7,2.45,0,0,6.6
"217",1971-08-05,22.0636363636364,51.7117559523809,0,11.7061855670104,0,0,0,18.5916666666667,0,0,10.1
"218",1971-08-06,27.5925,0.6,20.9,32.4425287356322,0,0,17.6,0,0,0,30.1
"219",1971-08-07,22.7,4,22.825,0,0,0,27.0857142857143,21.067816091954,0.0666666666666667,21.2,14.1
"220",1971-08-08,21.8818181818182,0.1,13.3,0.5,0,27.2307692307692,9.775,17.1692307692308,0,7.21666666666667,4
"221",1971-08-09,15.8668571428572,0.95,0,0,0,11.4111111111111,6.71666666666667,12.723076923077,0,0,0.7
"222",1971-08-10,6.8,24.4045454545455,7.2,0,0.2,0.1,35.3893192488263,13.372,0,0,0.3
"223",1971-08-11,1.2,0.1,21.1,0,22.5991596638655,52.7415433601798,5.275,12.1461538461539,0,0,0
"224",1971-08-12,4.6,0,0,0,0,26.2153846153846,0,49.0241028295375,0,0,0
"225",1971-08-13,11.5666666666667,0.5,1.2,1.5,27.9323615160351,0,0,0,0,0,0
"226",1971-08-14,2.8,8.5,0,0,0,0,0,0,0,0,11.3
"227",1971-08-15,0,0.166666666666606,0,8.65714285714286,1.4,0,0,0,0,1.76666666666667,28.8
"228",1971-08-16,3.2,0,0,29.0632183908046,30.928987993139,0,0,3.9,0,0,0.3
"229",1971-08-17,0.7,0,0.6,1.1,12.8,0,0,1.4,1.26666666666667,0,0
"230",1971-08-18,0.3,0,0.116666666666606,0,2.45,0,0,0,2.75,0,0
"231",1971-08-19,0,0,5.5,54.6528656126481,11.925,23.0846153846154,0,0,1.26666666666667,6.3,0
"232",1971-08-20,0,0,2.6,9.46666666666667,10.3,2.9,0,0,0,0,0
"233",1971-08-21,0.5,0.0666666666666667,0,0,12.8,0.8,0,0,0,0,0
"234",1971-08-22,15.1125714285714,0,56.9356253794778,0.116666666666606,0.55,48.9642629705937,0,0,0,0,0
"235",1971-08-23,0,0,0,26.608988764045,0,1.5,0,0,0,0,0
"236",1971-08-24,0,0,0,0,3.58000000000004,18.3555555555556,0,0,0.3,0.4,0
"237",1971-08-25,4.7,3.35,10.9,18.7333333333333,1.4,9.2,0,3.7,2.3,9.0875,0
"238",1971-08-26,0.0666666666666667,0,3.8,0,25.8542274052479,0,0,22.987610619469,0,0,0
"239",1971-08-27,2.23333333333333,0,0,0,1.7,7.2,1.25,4.5,0,0,0
"240",1971-08-28,4.4,0,0,0.1,1.8,0,0,24.5805309734513,0,0,3.9
"241",1971-08-29,0,0,19.3,0.5,6.88333333333333,7.8,0,0.4,0,0,7.4
"242",1971-08-30,2.45,22.0333333333333,0.7,0,22.5991596638655,0.5,4.7,0,0.9,4.8,8.1
"243",1971-08-31,12.425,33.5122747747748,0,0,27.8169096209913,3.47692307692315,4.7,0,0.9,1.7,1.8
"244",1971-09-01,27.345,0.2,0,0,27.0087463556852,0.1,2.2,15.6076923076923,12.4335877862596,17.25,7.2
"245",1971-09-02,0,0,0.1,0,18.34375,9.96024096385544,7.3,0,0,0,5.6
"246",1971-09-03,0,0,16.0166666666667,0,1,14.4610389610389,0,0,0,0.1,0
"247",1971-09-04,0,0,9.775,0,12.8,11.4888888888889,0,0.1,0.9,0,0
"248",1971-09-05,0,0,19.9086956521739,0.3,0,27.4846153846154,4.93333333333333,17.8833333333333,0,0,6.6
"249",1971-09-06,7.9,17.3846153846154,0,0.4,0,1.92857142857147,18.6,0,17.0166666666667,9.0875,0
"250",1971-09-07,30.1141176470588,5.275,23.575,0.1,3.1,23.2769230769231,0.5,1.2,0.2,1.4,0
"251",1971-09-08,22.6090909090909,8.2,3.875,0.95,3.3,4.25,0.6,6.55999999999996,15.9461538461538,20.56,0
"252",1971-09-09,4.7,25.42,0,34.8419421487603,30.3238421955403,0,5.35,0,15.1,0.6,0
"253",1971-09-10,38.2835241730279,6.14827586206894,0,17.94,52.7948397530139,2.9,10,2.3,9.775,0,0
"254",1971-09-11,0,19.5060913705583,0.7,6.675,0,0.1,0.1,10.3,4.1,0,0
"255",1971-09-12,0.5,0,0.7,12.8916666666667,10.4142857142857,6.9,0,12.1461538461539,0.0666666666666667,3.7,0.1
"256",1971-09-13,0,0,0,8.48571428571429,0.55,0.116666666666606,0,62.406608005521,0.6,1.4,0.1
"257",1971-09-14,0,0,0,9.07777777777778,0.1,0.3,0,0.95,0,0,0.1
"258",1971-09-15,0,1.1,1.25,4.7,1.25,0,0,0,0,0.1,0.3
"259",1971-09-16,0,51.4552579365078,33.7657756813417,9.31111111111111,0.95,0.116666666666606,0,1.3,1,0,0
"260",1971-09-17,0,0,35.1243710691824,35.6659090909091,26.3160349854229,36.5431273644389,0,24.2265486725664,22.5947368421053,0,0.3
