"","out","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA","Observed"
"1649",1975-07-07,4.7,0.65,3.6,0,0,0.4,0,0,0,0,0
"1650",1975-07-08,7.95,0,14.8433333333332,0,0,11.8086230876217,0,0,0.9,0.25,0
"1651",1975-07-09,4.3,0.1,11.1625,0,0,46.9786076259302,0,0,0,0.7,0
"1652",1975-07-10,0,2.8,5.9,0,0,0.3,0,0,0,0,0
"1653",1975-07-11,0,0,18.3119607843137,1.05,0,0.55,0,0,41.8426327409397,4.56666666666667,0.2
"1654",1975-07-12,9.96666666666667,0,0,0,0,0.6,0,0,21.8,0.15,0
"1655",1975-07-13,0,0,1.65033333333322,0,0,0,0,0,0,0.55,3.6
"1656",1975-07-14,0,0,0.1,0,0,0.1,0,0,0.3,1.1,0.2
"1657",1975-07-15,0,0,0,0,0,0,0,0,0.4,0,21.4
"1658",1975-07-16,0,0,0,0,0,0.1,0,0.3,0,0,5.5
"1659",1975-07-17,0,0,0,0,0,0,0,1.1,0,3.6,5.2
"1660",1975-07-18,0,10.8125,0,0,0,0,0,0.5,0.3,0.5,0
"1661",1975-07-19,5,39.6049908675798,0,0,0,0,1,0,8.71428571428571,2.58596908442337,0
"1662",1975-07-20,0.0666666666666667,6.1,0.025,0,0,0,6.04,0,13.2,1.2,0
"1663",1975-07-21,5.9,1.57516666666661,1.05,0,6,0,0.2,2.5,0,3.5,0
"1664",1975-07-22,2.14499999999998,0,0,0,47.8679131205673,0,0.2,4.6,0.0666666666666667,5.47366482504605,0.2
"1665",1975-07-23,6.2,1.4,0.1,0,9.2,0,0,0,3.30108333333333,0,18.1
"1666",1975-07-24,3.76666666666667,7.7,2.11749999999997,0.2,0,3.9,0,0,0.1,0,13.6
"1667",1975-07-25,2.2,0,2.65,0,25.0737455300496,20.7,0,5.6,22.975,23.9319109461967,3.4
"1668",1975-07-26,5.32,0,2.11749999999997,0,0.1,1.3,0,7.62857142857143,0.1,17.6225625,0
"1669",1975-07-27,2.5,0,0,0.1,3.2681111111111,0,0.9,0,2.8681111111111,7.7,0
"1670",1975-07-28,24.9799349147899,53.9472503293807,2.2,1.8,0,0,0,2.2,2.03499999999995,0,0
"1671",1975-07-29,2.9362222222222,18.4059285714285,0,0,0.2,0.55,0,0.4,0,0,0
"1672",1975-07-30,6.8,0.2,0.8,0,0,9.8,0.1,0,6.8,12.8,0
"1673",1975-07-31,19.1189777777777,8.8,2.9362222222222,0,0,0,0.1,0,0,3.2681111111111,0
"1674",1975-08-01,41.9596436818191,6.9,0,13.4,0,6.1,0,4.16666666666667,0.2,0,0
"1675",1975-08-02,19.5135555555555,15.1716180371353,0,0,1,0.2,8.7,0,9.3,0,0.6
"1676",1975-08-03,5.9,0,0.025,1.57516666666661,4.5,0,5.2,0,1.8,0.1,0
"1677",1975-08-04,0,0,0.3,0,0,37.7674559196674,0,2.03499999999995,11.4,0,0
"1678",1975-08-05,0,0,0.2,1.2,0.15,0.4,36.5456851851851,0,18.3119607843137,0.25,0
"1679",1975-08-06,0,0,0,9.35097451274362,1.1,0,0,3.4,0.2,8.56,0
"1680",1975-08-07,0,1.57516666666661,0,0.1,0.2,0,0,9.03333333333333,0,3.00433333333331,0
"1681",1975-08-08,0,2.2,0,6.16753445635535,15.7330769230769,0,0.15,0,0,0.2,0
"1682",1975-08-09,0,0,0,0,6.86666666666667,0,1.5,0,0,0.4,0
"1683",1975-08-10,1,0,0,0,2.5,0.1,0,0.2,0,0,0
"1684",1975-08-11,37.2317463787063,0,0,0,0.1,0,0,0,0,0.1,0
"1685",1975-08-12,0.6,0,0,3.30108333333333,15.7330769230769,0,0,0.3,0,0,0
"1686",1975-08-13,0,0.4,0,0,1,0,6.2,0,0,0,0
"1687",1975-08-14,6.4,13.3755581668625,0,0.7,27.4408005536972,0,0,0,0,0,0
"1688",1975-08-15,0.5,1.57516666666661,0,1.8,8.7,0,10.8407322654462,6.04,0,0,0
"1689",1975-08-16,0,0.2,33.1165997811018,27.58,22.4958333333333,0,0.1,0,0,0,0
"1690",1975-08-17,0,0,8.05714285714286,0.5,0,2.1377358490566,0.6,0,0,0,19.2
"1691",1975-08-18,3.4,0,0.1,0,4.7,0,60.3740518672198,0,0,0,2.6
"1692",1975-08-19,0,0,1.91749999999997,0,0.3,0,2.2,0,0,0,0.1
"1693",1975-08-20,0,0,14.6354545454545,0,0,0,0,0,23.1666666666667,12.3,1.1
"1694",1975-08-21,0,0,0,0,0,0,0,0,18.4131568627451,0.1,9.3
"1695",1975-08-22,0,0,0.1,0,0.1,0,0,0,0.7,0,2.3
"1696",1975-08-23,0,0,0.1,0,0.1,0,0,0,0,0,0
"1697",1975-08-24,0.1,0,24.7,0,0.1,10.9,2.90216666666665,0,7.45,0,2.7
"1698",1975-08-25,0.1,0,11.7818181818182,0.65,0,2.5,0,0,0.4,0.5,0.1
"1699",1975-08-26,0.4,0,0.8,16.1857142857143,0,0,0,0,1.3,8.975,0
"1700",1975-08-27,0.0666666666666667,0,2.2,0,0,0,14.2716666666666,0,0,2.03499999999995,0
"1701",1975-08-28,0,0,12.6,0,13.7,13.0207695181173,16,0,0,4.3,0
"1702",1975-08-29,0.7,0,0,0.1,0.8,8.3,0.35,1.2,3.30108333333333,20.1807550830719,0.2
"1703",1975-08-30,12.0444444444444,0,0,0,27.9391279270967,0,12.82,0.5,8.03333333333333,0.25,0
"1704",1975-08-31,6.7,0,0,0,6.95,0,12.82,0,0,0,6.8
"1705",1975-09-01,0.0666666666666667,0,24.82,0,22.4958333333333,11.6,3.83333333333333,1.8,0,0,0.1
"1706",1975-09-02,0.1,4.1,11.8727272727273,0,0,28.156,0,0.4,0,0,0.1
"1707",1975-09-03,5.4,14.0652944766555,43.0882896174862,0.5,0,4.3,0,1.8,0,0,0.1
"1708",1975-09-04,9.38333333333333,53.6063359683793,37.278249521909,0.1,0.15,42.3709253062466,10.6004576659039,6.325,0.1,0,6.6
"1709",1975-09-05,11.3666666666667,6.3,0,1.4,0.15,0,0.1,0,0.0666666666666667,0.1,0.1
"1710",1975-09-06,0.9,0,0,1.8,0,14.3856338404056,0,5.2,27.7971442227268,8.32,0.2
"1711",1975-09-07,0,0.1,0,0,0,0,16,5.8,29.2091926008394,24.7,0
"1712",1975-09-08,0,0.2,41.831439587128,0,0,13.8363944488924,0.2,0.2,19.102537037037,7.6,0
"1713",1975-09-09,0,0,20.0234216129356,0.1,0.3,18.9297894736842,7.5,0,16,6.7,35.5
"1714",1975-09-10,10.2,5,0,0.1,0.1,0,20.8,0,1.8,0.55,24.4
"1715",1975-09-11,24.8874454054981,3.55,3.7,23.2363636363636,1.91749999999997,0.3,0,0,12.4181818181818,28.8861176470588,1.3
"1716",1975-09-12,0.0666666666666667,8.4,0.4,10.2875,0.2,0,0,14.1573333333333,0.95,0.9,19.9
"1717",1975-09-13,0.7,5,0.9,20.5,0,0.1,9.51050656660412,0.6,1.57516666666661,28.075,18.6
"1718",1975-09-14,0.6,0.7,0,23.55,0,0,0,0.1,0.6,1.65033333333322,5.8
"1719",1975-09-15,8.11666666666667,5.2,0,0,0.8,0,0,0,7,0,2.8
"1720",1975-09-16,3.1362222222222,0.15,0,1.2,0,0,0,0,0.3,0,0
"1721",1975-09-17,0,0,0,1.3,0,0,0,14.5003333333333,0.0666666666666667,0,0.2
"1722",1975-09-18,20.3027111111111,11.5,11.7818181818182,0.4,1.4,3.9,0,0,0,3.85,9.7
"1723",1975-09-19,0,10.8125,0,0.4,6.95,0,0,0,0,0,8.4
"1724",1975-09-20,0,0,1.72516666666661,12.8,11.2111111111111,0.5,0,0,0,0,0.2
"1725",1975-09-21,0,0,0,28.7673545966229,0.1,2.6,0,0,0,8.32,17.8
"1726",1975-09-22,0.1,0,0,18.5288095238095,55.3613800236406,0.1,0,0,0,1.3,7.7
"1727",1975-09-23,0,0,0,15.5737100737101,35.9457781569965,0,1.4,0,15.036111111111,4.43333333333333,0.8
"1728",1975-09-24,0,0,0,0.3,0,0,13.15,0,19.4313518518518,0.2,5
"1729",1975-09-25,0.0666666666666667,0,0,0,0,0.1,0.15,0,0,23.078478664193,27
"1730",1975-09-26,0,1,0,9.80600375234521,0,0.4,5.3,0,0,0,48.6
"1731",1975-09-27,10.3,0,3.85,3.76666666666667,1.65033333333322,0,0,0,10.4,11.9,6.3
"1732",1975-09-28,21.2772727272727,16.1,15.5180555555555,0.2,3.2681111111111,0.1,10.2800915331808,0,16,24.017254174397,24.5
"1733",1975-09-29,0.1,32.4314146341463,0,0.3,0,0,0,0,0.4,0,0
"1734",1975-09-30,40.1282270564242,10.375,0,0.5,0.8,0,0,0,2.5,3.9,2.2
"1735",1975-10-01,11.4444444444444,34.201707762557,0,1.05,2.08999999999996,0,0.1,0,3.20216666666665,22.9931354359926,19.3
"1736",1975-10-02,0,2.14499999999998,0,0,14.4622222222222,0,0,0,0,4.43333333333333,18.4
"1737",1975-10-03,0,0,0.3,0.1,2.8,0,5.8,0.4,16.975,8.2,3.6
"1738",1975-10-04,19.3162666666666,23.6978213507626,6.7,7.95,0.5,2.90216666666665,0,1.91749999999997,33.6930636134928,42.3369996541429,20.1
"1739",1975-10-05,0,0.1,0.2,4,17.8657750493313,2.35,1.87833333333332,2.8681111111111,17.5023921568627,10.6,3
"1740",1975-10-06,0,0,0,0.9,0,0,0,1,18.0083725490196,2.8681111111111,1.7
"1741",1975-10-07,0.1,0,0.9,20.3442456140351,21.8684819097352,15.3771794871794,0,8.6,0.5,0.7,10.3
"1742",1975-10-08,0,0,23.09,1.5,2.4,3.27107490636707,0,0.7,6.3,18.3752083333333,0
"1743",1975-10-09,10.3,0.0666666666666667,11.7818181818182,4.6,0.8,0.7,0,3.76666666666667,25.2161907037878,17.3,0
"1744",1975-10-10,24.8874454054981,42.1004762845849,0,55.5814145657341,13.0888888888889,0.4,0,0,48.1072487995527,42.0630448132019,0.3
"1745",1975-10-11,4.4,37.1907579908675,0,5.3,0,0,0,2.5,0,3.00433333333331,0
"1746",1975-10-12,0,8.5,0,4.6,0,0,0,0.2,7.45,8.56,0
"1747",1975-10-13,0,15.3557029177719,0.2,0.3,0.2,0,0.35,0,12.4181818181818,55.2128771783705,0
"1748",1975-10-14,0,19.8036862745098,0,0.2,0,0,20.1518431372549,19.8366260880225,8.9,76.1247633702012,0
"1749",1975-10-15,0,0.0666666666666667,6.8,14.711528150134,3.5,1.72516666666661,14.7289999999999,0,8.28571428571428,5.13333333333333,10.3
"1750",1975-10-16,0,8.4,0.1,3.9,5.8,4.2,8.1,0,12.5090909090909,0.95,1.3
"1751",1975-10-17,0,23.4973856209151,0.2,1.3,0.5,0,0,6.325,0,0,0.2
"1752",1975-10-18,49.9319799291697,65.4531100131752,0,0,4.4,0,0,1.1,0,0,0
"1753",1975-10-19,16.4588235294118,50.0267351778655,0,0.2,9,0,0,2.03499999999995,0,0,0
"1754",1975-10-20,13.2,1.72516666666661,0,24.1772727272727,23.3583333333333,0.1,0,6.04,0,0,0
"1755",1975-10-21,38.0216956544475,3.00433333333331,13,1.2,0,5.8,0,1.2,0,0,0
"1756",1975-10-22,13.8,7.8,0.9,0.2,2.5,2.2,0,0,0.15,0,0
"1757",1975-10-23,0,3.1362222222222,0.025,0,8.2,0,0,0,0,0,0.1
"1758",1975-10-24,0,0,0.2,0,14.8433333333332,3.9,0.15,0.4,0,0,4.9
"1759",1975-10-25,0,0,14.7393939393939,0.9,35.615284589131,10.9,11.6,7.7,0,0,0.5
"1760",1975-10-26,0,2.65,1,0.2,0.1,6,2.35,0.4,0,0,0
"1761",1975-10-27,0,0.2,24.94,0,18.3183950887963,40.3499911461427,0,0,0,0,0
"1762",1975-10-28,0,0,2.11749999999997,0.5,14.4622222222222,1.65033333333322,0,21.4423445339821,0,0,0
"1763",1975-10-29,18.2830476190476,7.8,29.9358263407516,0.9,1,30.5419,6.5,20.4896602917739,0,0,0
"1764",1975-10-30,11.7111111111111,11.3,2.5,1.05,4.8,3.60109890109892,61.2687752420469,11.7111111111111,0,0,0
"1765",1975-10-31,0.1,0.0666666666666667,10.2,8.3,0.1,2.8,61.2687752420469,10.8125,0,0,1.9
"1766",1975-11-01,0,0,6.6,2.11749999999997,0,6.1,29.0664615384615,3.7,0,1.4,3.8
"1767",1975-11-02,0.2,0,13.1,5.5,0,5.72,0.15,0,4.57742594484174,2.11749999999997,4.6
"1768",1975-11-03,0.95,0,15.036111111111,3.10324999999998,0,24.5357142857143,0,4.6,15.6144444444444,2.9362222222222,1.5
"1769",1975-11-04,0,0,0.025,3.6,0,0,0,11.1,0.5,10.5,3.5
"1770",1975-11-05,0,0,0,6.7,0,0,0.9,2.2,7.86666666666667,1.91749999999997,1.4
"1771",1975-11-06,0.1,3.1362222222222,0,0.2,0,0,12.6,9.03333333333333,0.0666666666666667,1.91749999999997,3.8
"1772",1975-11-07,6.1,0,0,21.3444444444444,0,0,0.2,28.4097094005723,26.5066674632573,30.2537254901961,0.4
"1773",1975-11-08,0,0,19.0872058853068,8.4,0,10.5,0,2.3,48.2564063247577,51.46882768551,0.2
"1774",1975-11-09,0,0,0.3,10.1015009380863,0,0,3.10324999999998,0,18.9191372549019,5.5473296500921,0.3
"1775",1975-11-10,0,0,0,10.55,0,0,1.87833333333332,0,1,1.4,0
"1776",1975-11-11,0,0,0,0,0,0,18.6155490196078,9.15,1.1,0.15,0
"1777",1975-11-12,48.0046019353047,22.1109725685786,0,0,2.14499999999998,0,31.1742307692307,1.57516666666661,7.45,6.02494529540484,0
"1778",1975-11-13,4.3,0.6,0,0,6.3,0.2,34.9138425925925,8.7,22.1,20.2581165330545,2.1
"1779",1975-11-14,0.4,9.3,0,0,26.8178913369478,0.1,39.2265694444443,0,0,2.9362222222222,0.2
"1780",1975-11-15,19.9081333333333,17.422880952381,1.3,6.48479196556675,40.9031816749802,18.839245614035,2.03499999999995,0,39.6392668275402,22.3166086108402,2.6
"1781",1975-11-16,14.8,22.5954248366014,0,32.1556754221389,36.9372588605933,0,0.4,0,32.025087094288,43.1588641769659,23.7
"1782",1975-11-17,6.8,8.9,0,7.95,13.3333333333333,0,10.4402745995423,0,10.5,12.4,27.1
"1783",1975-11-18,0,0,0.3,11.075,42.3625088652481,0,25.8647058823529,0,4.775,1,1.1
"1784",1975-11-19,5.8,12.2,3.00433333333331,0,0,0.2,10.5203661327231,0,1,0.6,0
"1785",1975-11-20,30.6235977109273,32.3099024390244,1.3,0,0.15,0.1,0.1,0,7.86666666666667,3.4,5.8
"1786",1975-11-21,10.3,22.3952618453866,0.2,0,0.1,4.1,0,1.8,0,0,0.4
"1787",1975-11-22,11.0555555555556,4.7,15.9036111111111,0.1,6.5,19.9777647058823,10.9290734824281,20.5756880036491,0,0,0.3
"1788",1975-11-23,14.4,0,0.1,0,9.85,9.38333333333333,20.3259215686274,0,2.3,5.5473296500921,0
"1789",1975-11-24,0,5.3,0,14.9769041769042,11.975,0,2.8,0,3.00433333333331,0.25,1.2
"1790",1975-11-25,9.61666666666667,30.6087317073171,22.3089747684446,32.506191369606,8.7,33.8256916266263,21.2,6.325,1.8,0,8.3
"1791",1975-11-26,9.15,15.7238726790451,12.2363636363636,4.3,1.1,28.92275,3.7,1.65033333333322,0,0,17.2
"1792",1975-11-27,23.3869675778767,29.8796585365854,1.65033333333322,26.02,0.5,5.26666666666667,30.791,11.4,0,0,10.6
"1793",1975-11-28,0,4.85,12.0545454545455,0.6,0,13.1440418378782,15.8347619047619,1.91749999999997,0,1.2,22.1
"1794",1975-11-29,0.7,1.3,6.4,1.91749999999997,1.65033333333322,5.13333333333333,0,0.2,0,0.2,4.8
"1795",1975-11-30,22.1409090909091,1.05,0,0,0.1,0.2,6.8,2.5,0,0,10.3
"1796",1975-12-01,0,1,0,0,0,0,0,0.7,0,0,15.7
"1797",1975-12-02,0,2.08999999999996,0,0,0,0,0,33.7069282700422,0,4.03333333333333,33.6
"1798",1975-12-03,15.4798715203426,24.1989106753813,9.03333333333333,37.6549682786754,0,2.90216666666665,2.2,17.5524721274174,0,0,17.3
"1799",1975-12-04,48.7930747509768,21.5423940149626,8.05714285714286,27.34,0,0,4.5,16.4894578313253,0,0,0.3
"1800",1975-12-05,0.5,26.86,2.9362222222222,5.8,0,0.2,22.4821428571429,0,0,0,0
"1801",1975-12-06,0.9,3.1362222222222,4.2,27.58,0,0.4,7,0,1.87833333333331,0,0.3
"1802",1975-12-07,22.8386522568341,18.1601666666666,6.6,11.3375,14.3669444444444,0.4,20.4129607843137,2.03499999999995,11.4,1.5,0.2
"1803",1975-12-08,0.1,4.56666666666667,0.2,0.2,0.1,2,17.8059803921569,0,0,17.04,5.7
"1804",1975-12-09,0.6,15.079575596817,3.8,2.7,7.4,0.1,4.6,0,0,2.11749999999997,0.1
"1805",1975-12-10,0.0666666666666667,2.5,5.8,9.90450281425891,9.9375,0.2,6.5,5.88,2.3,0.55,0
"1806",1975-12-11,6.7,0,11.425,5.6,5,0,3.5,0,20.8,5.62099447513815,0
"1807",1975-12-12,5.5,2.65,10.375,0,4.7,0.5,19.4555294117647,14.1573333333333,6.1,11.11,5.2
"1808",1975-12-13,0,0.15,22.745,0,10.1125,8.4,3.76666666666667,12.4888888888889,30.6171398475637,26.275,2.3
"1809",1975-12-14,1.60022222222215,0.4,8.4,0,29.2270179191934,7.78333333333333,0,0.3,7.28333333333333,1.57516666666661,0.1
"1810",1975-12-15,17.1470588235294,5.5,0,0.5,38.3693976546774,0.1,7.4,7.78333333333333,4.45485188968349,1.2,0
"1811",1975-12-16,5.7,0,0.8,18.6516904761904,8.6,0.3,2.35,17.1746987951807,0,0,0.3
"1812",1975-12-17,1.65033333333322,0,2.11749999999997,0.3,1.4,0.2,4.5,2.65,0,0,0
"1813",1975-12-18,0,0,1.72516666666661,16.9285714285714,0,0,0,49.960876721763,0,0,0
"1814",1975-12-19,0.4,0.15,11.6,4.1,0,3.13770411985019,1.95666666666663,5.8,0,0,0
"1815",1975-12-20,0,0,0,19.8769824561403,4.2,0.1,6.8,0.1,1.95666666666663,0.4,0
"1816",1975-12-21,24.5932612841706,1.57516666666661,10.2875,3.76666666666667,0.4,5.48,0,0,0.6,5.26666666666667,0.1
"1817",1975-12-22,29.4677706287218,49.0039920948616,4.1,4.5,0,10.4,2.2,2.4,6.1,12.8,0
"1818",1975-12-23,5.6,5.2,0.5,3.10324999999998,0.4,10.7,9.51050656660412,28.4097094005723,13,4.85,0.3
"1819",1975-12-24,2.8,1.4,0,0.4,0.4,19.9777647058823,0.6,3.9,11.6,10.9,2.1
"1820",1975-12-25,6.8,0,0.1,4.8,3.85,38.7189162662636,2.03499999999995,21.3556788809488,8.45714285714286,13.7,0.4
"1821",1975-12-26,4.03333333333333,3.55,11.425,6.59239598278338,2.2,1.05,10.3601830663616,0.8,4.45485188968349,11.46,0
"1822",1975-12-27,1.91749999999997,26.98,0,22.4,12.1,0,7.6,8.7,8.11666666666667,3.9,0
"1823",1975-12-28,0,0,0,0,0.2,0,0.7,2.8,2.3,0.9,0
"1824",1975-12-29,0,0,0,0,0,0,1.65033333333322,20.1631431898982,1.43333333333333,0.1,0.6
"1825",1975-12-30,26.2747880448747,0.65,0.025,6.37718794835013,2.9362222222222,3.50219780219783,53.1267925311202,5.5,0,0,12.8
"1826",1975-12-31,24.264272091545,6.8,0,0,1.1,0.1,53.1267925311202,2.8681111111111,0,0.6,25.1
"1827",1976-01-01,12.4888888888889,7.5,0,0.4,7.2,1.65033333333322,30.3119615384615,1.1,0.2,1.70022222222215,10.4
"1828",1976-01-02,0,1.65033333333322,0,0,0,0.6,23.4678571428571,0,0,1.57516666666661,0.7
"1829",1976-01-03,0,0,0,0.65,0.1,0.1,5,0,0,0,26.1
"1830",1976-01-04,6,4.85,0,1.1,0,0.5,5.4,0,0,0,9.4
"1831",1976-01-05,5.5,4.56666666666667,21.5807729160013,11.1625,0,13.8363944488924,1.1,0,0,1,28.3
"1832",1976-01-06,0.9,0,0.7,0,0.1,0,1.65033333333322,0,0,0,0
"1833",1976-01-07,8.03333333333333,8,0,1.4,6.95,0.2,0.375,0,0,0,9.1
"1834",1976-01-08,2.08999999999996,1.65033333333322,0,2.11749999999997,8.3,0.6,0,0,0,0,3.9
"1835",1976-01-09,18.6516904761904,15.1716180371353,0,0,16.8357142857143,0,6.7,0,0,0,3.4
"1836",1976-01-10,1.22072434607652,20.0648039215686,0.4,0,20.0517574683212,0,0.35,6.04,0,0,0
"1837",1976-01-11,1.91749999999997,3.1362222222222,0.9,0,11.0555555555556,0.1,1,0,0.15,0,31.3
"1838",1976-01-12,0,0,0.4,0,0.1,4.925,0,14.5003333333333,0,0,4.2
"1839",1976-01-13,0,0,11.075,0,0,1.72516666666661,8.2,1.2,0.5,0.25,0
"1840",1976-01-14,21.45,1.05,9.26666666666667,9.11484257871064,0,13.0207695181173,2.8,0.3,0,0,0
"1841",1976-01-15,1.91749999999997,4.7,0,42.7184221442351,0,0,3.6,0,0,0,3.8
"1842",1976-01-16,0.2,1.57516666666661,24.24,7.36666666666667,0,6.7,0,0.1,0.2,0.7,2.2
"1843",1976-01-17,0,2.8681111111111,7.1,3.10324999999998,0,0.6,0,0,0,0.4,0.1
"1844",1976-01-18,1.22072434607652,1.91749999999997,11.9636363636364,0.4,0.1,3.27107490636707,0,0,1,1.91749999999997,0
"1845",1976-01-19,8.03333333333333,13.751287763198,6.5,0,1,7.78333333333333,0,0,0.6,0,5.7
"1846",1976-01-20,0.5,0,1.57516666666661,0,7.86666666666667,16.9,0,0,0,0,17.2
"1847",1976-01-21,3.76666666666667,0.2,3.75,0,2.03499999999995,3.00433333333331,0,0,0,0.15,6.8
"1848",1976-01-22,3.6,0.7,0.025,20.4221228070175,0,1.9,0,0.1,0,0,4.6
"1849",1976-01-23,0,0,0,0.3,0.2,0,7,0.2,8.71428571428571,8,0
"1850",1976-01-24,0,0,0,5.98376722817767,4.7,0,0.15,0,1.1,1.65033333333322,0
"1851",1976-01-25,0,0,0,0,4.4,0,0,0,11.4,12.2,0
"1852",1976-01-26,3.6,9.4,0,1.4,2.8,0,0,0,0.5,12,0
"1853",1976-01-27,8.28571428571428,10.2,0,0,0.15,0,0,0,28.3132261711057,0.1,0
"1854",1976-01-28,0,0,0,9.27226386806596,0.7,0,0,0,2.03499999999995,10.4,0
"1855",1976-01-29,0,0,0,26.26,0,0.7,0.2,0,0,0.15,0.1
"1856",1976-01-30,0.0666666666666667,1.1,2.11749999999997,0.3,0,0,9.51050656660412,0,18.3119607843137,19.9486707331242,0
"1857",1976-01-31,0.6,0,3.00433333333331,13.1,2.5,0.1,9.51050656660412,11.4,0,1.2,0
"1858",1976-02-01,0,0.9,3.5,0,7.2,0.2,0,10.8125,8.11666666666667,6.11247264770242,0
"1859",1976-02-02,0,0,0,0,2.14499999999998,1.3,9.51050656660412,14.9323076923076,3.7,0.6,0
"1860",1976-02-03,0,0,0,0,1.72516666666661,0,0.2,7.7,0,4.7,0
"1861",1976-02-04,0,0,1.3,2.5,5.1,1.4,0.9,14.7289999999999,11.4,3.9,0
"1862",1976-02-05,0,0,35.4988822649039,4,0,28.7982,0,1.4,0.65,0.4,0
"1863",1976-02-06,0,0,0.025,5.2,4.3,0.1,14.5003333333333,0,17.0833333333333,17.1266666666667,0
"1864",1976-02-07,0,0,5.7,3.00433333333331,2.5,0.4,17.6035882352941,20.408031016305,1.3,0.95,0
"1865",1976-02-08,0.1,1.3,9.5,1.72516666666661,0,7,10.5203661327231,2.5,0,0,0.5
"1866",1976-02-09,0,0.4,0.025,0,3.00433333333331,0.4,22.5642857142857,0,0,0,0.8
"1867",1976-02-10,13.6,10.6375,0,6.8,0.1,0,7.2,0,13.3,5.93741794310726,11.2
"1868",1976-02-11,7.86666666666667,2.4,0,1.2,1.1,0,6.2,0,0,0,1.4
"1869",1976-02-12,9.85,1,1.4,0.1,0.1,3.00433333333331,0,0,0.0666666666666667,0.25,16
"1870",1976-02-13,3.5,15.6318302387268,0.1,1.2,1.1,1.5,0,0,7.1,21.0458826807858,1.3
"1871",1976-02-14,20.0067777777778,12.2,0.1,12.225,4.9,2.7,2.11749999999997,0,1,8.44,0
"1872",1976-02-15,1,0,0,0.9,6.3,1.65033333333322,0.1,0,0.4,6.7,0
"1873",1976-02-16,3.2681111111111,4.3,4.4,0,5.1,8.4,0,0,3.75,9.2375,0.2
"1874",1976-02-17,10.0833333333333,9.8,0.4,0.2,1,0.2,0,0,1.72516666666661,1.4,0
"1875",1976-02-18,12.2666666666667,8.5,0.5,0,0,0,0,0,0.4,0.55,0.1
"1876",1976-02-19,0.0666666666666667,13.1170387779083,0,0,0,0,0,0.1,0,0.15,2.1
"1877",1976-02-20,0.3,4.775,0,3.7,0,4.925,0,0,0,11.32,0
"1878",1976-02-21,0.55,0.4,0.2,0,0,0,15.8347619047619,0.3,0,0,0.9
"1879",1976-02-22,0,0,0,0,0,0,0.8,0.1,0,0,2.8
"1880",1976-02-23,0,0,0,0,0,0.4,19.0203333333333,0.4,0,0,0.3
"1881",1976-02-24,0,0,0,0.4,0,0.4,7.8,0,0,0,38.1
"1882",1976-02-25,0.2,4.2,0,0,1.4,0,2.5,0,0.2,0.2,18.9
"1883",1976-02-26,0,1.57516666666661,0,0,6.4,0,40.275611111111,0,0,0,4
"1884",1976-02-27,0,0,0,0,2.65,0,15.9173809523809,0,0,0,0
"1885",1976-02-28,0,0,0,1.2,1.4,0,0,0,0,0,0.5
"1886",1976-02-29,0,0,5.1,3.9,1.57516666666661,0,0,0,0,0.1,0.2
"1887",1976-03-01,0,0,2.5,0,0.6,0.55,0.1,0,0,0,1.6
"1888",1976-03-02,0,0,13.1,0,2.03499999999995,14.0194742460635,3.10324999999998,0,0,0,1.7
"1889",1976-03-03,0,0,4.6,0,4.3,11.6,0,0.4,0,0,0
"1890",1976-03-04,0,0,9.5875,0,0,15.1992307692307,1.4,1.5,0,0,0
"1891",1976-03-05,0,0,20.1571667168826,0,0,19.9777647058823,37.2450462962962,6.325,0,0,0
"1892",1976-03-06,0.6,0,2.65,0.1,0,7.78333333333333,0.1,3.83333333333333,0,0,0
"1893",1976-03-07,0.2,0.4,2.8681111111111,0,0,2.35,1.05,5.7,0,0,0.1
"1894",1976-03-08,13.5,0.0666666666666667,0.5,0,0,1.9,12.5,0,0,0,0
"1895",1976-03-09,0,0,9.5,0,3.9,6,1.87833333333332,0,0,0,0
"1896",1976-03-10,17.9144047619047,0.2,1,0,12.475,0.1,1.95666666666663,0,0,0.55,0
"1897",1976-03-11,10.2,3.00433333333331,3.75,0,11.975,0,2.8,0,1.1,10.97,0
"1898",1976-03-12,0,0.15,0,0.2,4.3,0,0.35,0.2,0,0,0.1
"1899",1976-03-13,0,0,4.6,1.91749999999997,4.5,12.5388038942977,0,4.16666666666667,0,0,1.2
"1900",1976-03-14,0,0.6,7.1,2.4,0.4,9.6,0,0.1,0,0,0.1
"1901",1976-03-15,0,0,0,0.1,0.5,4.7,0.1,0,0,0,0
"1902",1976-03-16,0,10.8125,0,0,0.4,0.1,0.15,3.00433333333331,0,0,0
"1903",1976-03-17,1.35111662531027,0,0.4,0,11.725,0,1.65033333333322,0.5,0,0,0
"1904",1976-03-18,0,0,0.025,0,31.0600083123255,0,0.1,0,0,0,0
"1905",1976-03-19,19.8094888888889,1.65033333333322,0,0,5.9,0,0,0,0,0,0
"1906",1976-03-20,4.5,0.15,0.2,0,0,0,0,0,0,0,0
"1907",1976-03-21,0,0,20.1571667168826,0,0,13.3905864774001,0,0,0,0,0.1
"1908",1976-03-22,0,0,2.11749999999997,5.4,11.2111111111111,0.1,0.1,0.6,0,0,0
